step,source_ce,coral_loss,global_mmd2,adversarial_loss,weighted_coral,weighted_global_mmd2,weighted_adversarial,total_loss,target_batch_size,target_label_object_present,target_ce_status,class_conditional_coral_status,class_mmd_status,stage_mmd_status,target_proto_anchor_status,pseudo_label_status
1130,0.003703479189425707,4.387700755614787e-06,0.05964463949203491,-0.04000869393348694,2.1938503778073937e-06,0.029822319746017456,-0.02000434696674347,0.0135236456990242,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1131,0.0034654797054827213,4.681477093981812e-06,0.06225454807281494,-0.05505076050758362,2.340738546990906e-06,0.03112727403640747,-0.02752538025379181,0.007069714367389679,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1132,0.0037157570477575064,4.919954335491639e-06,0.0623355507850647,-0.07334163784980774,2.4599771677458193e-06,0.03116777539253235,-0.03667081892490387,-0.001784827560186386,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1133,0.0028910976834595203,4.806571723747766e-06,0.05159461498260498,-0.06300384551286697,2.403285861873883e-06,0.02579730749130249,-0.03150192275643349,-0.0028111152350902557,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1134,0.0030884568113833666,4.589573563862359e-06,0.04219770431518555,-0.04022575914859772,2.2947867819311796e-06,0.021098852157592773,-0.02011287957429886,0.004076724871993065,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1135,0.008692619390785694,5.719029104511719e-06,0.08758831024169922,-0.11102835088968277,2.8595145522558596e-06,0.04379415512084961,-0.055514175444841385,-0.0030245408415794373,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1136,0.005055700428783894,4.381585313240066e-06,0.24661004543304443,-0.15324079990386963,2.190792656620033e-06,0.12330502271652222,-0.07662039995193481,0.05174250900745392,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1137,0.003222462022677064,4.225713837513467e-06,0.047982215881347656,-0.09725546091794968,2.1128569187567336e-06,0.023991107940673828,-0.04862773045897484,-0.021412048488855362,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1138,0.0031048126984387636,3.6107301184529206e-06,0.0540810227394104,-0.06555314362049103,1.8053650592264603e-06,0.0270405113697052,-0.032776571810245514,-0.0026294421404600143,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1139,0.0036856713704764843,5.404386683949269e-06,0.1056559681892395,-0.11745776236057281,2.7021933419746347e-06,0.05282798409461975,-0.05872888118028641,-0.0022125244140625,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1140,0.006690664682537317,5.265716026769951e-06,0.07082957029342651,-0.04390040785074234,2.6328580133849755e-06,0.03541478514671326,-0.02195020392537117,0.02015787735581398,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1141,0.0038532803300768137,5.348376816982636e-06,0.09666728973388672,-0.07966122031211853,2.674188408491318e-06,0.04833364486694336,-0.039830610156059265,0.01235898956656456,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1142,0.005278605502098799,8.088104550552089e-06,0.0936616063117981,-0.0907469391822815,4.044052275276044e-06,0.04683080315589905,-0.04537346959114075,0.006739981472492218,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1143,0.002571041462942958,3.744587502296781e-06,0.03421521186828613,-0.045262448489665985,1.8722937511483906e-06,0.017107605934143066,-0.022631224244832993,-0.002950705587863922,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1144,0.004043038934469223,5.703958777303342e-06,0.08459615707397461,-0.07832904905080795,2.851979388651671e-06,0.042298078536987305,-0.039164524525403976,0.007179446518421173,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1145,0.003819131525233388,4.270273166184779e-06,0.06608229875564575,-0.07595352828502655,2.1351365830923896e-06,0.033041149377822876,-0.037976764142513275,-0.0011143498122692108,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1146,0.003559565870091319,6.927487902430585e-06,0.08028161525726318,-0.08708231896162033,3.4637439512152923e-06,0.04014080762863159,-0.043541159480810165,0.00016267970204353333,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1147,0.002418934367597103,5.508629328687675e-06,0.08067917823791504,-0.03501635044813156,2.7543146643438376e-06,0.04033958911895752,-0.01750817522406578,0.02525310218334198,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1148,0.0031752658542245626,3.6780199934582924e-06,0.0382344126701355,-0.06420009583234787,1.8390099967291462e-06,0.01911720633506775,-0.032100047916173935,-0.009805737063288689,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1149,0.0047231619246304035,3.6713220197270857e-06,0.04825770854949951,-0.07352344691753387,1.8356610098635429e-06,0.024128854274749756,-0.03676172345876694,-0.007907871156930923,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1150,0.0032558420207351446,3.856969669868704e-06,0.06115102767944336,-0.061030544340610504,1.928484834934352e-06,0.03057551383972168,-0.030515272170305252,0.00331801176071167,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1151,0.003326845122501254,4.357819307188038e-06,0.06641525030136108,-0.09186936914920807,2.178909653594019e-06,0.03320762515068054,-0.045934684574604034,-0.009398035705089569,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1152,0.004496692679822445,6.090464012231678e-06,0.06825190782546997,-0.03649918735027313,3.045232006115839e-06,0.034125953912734985,-0.018249593675136566,0.020376097410917282,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1153,0.0038696392439305782,4.514061402005609e-06,0.05621224641799927,-0.07557116448879242,2.2570307010028046e-06,0.028106123208999634,-0.03778558224439621,-0.005807563662528992,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1154,0.00568291824311018,4.2693031900853384e-06,0.06118297576904297,-0.06566684693098068,2.1346515950426692e-06,0.030591487884521484,-0.03283342346549034,0.0034431181848049164,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1155,0.0027784062549471855,3.128094931525993e-06,0.051737427711486816,-0.06193438172340393,1.5640474657629966e-06,0.025868713855743408,-0.030967190861701965,-0.0023185070604085922,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1156,0.003944088704884052,4.883255314780399e-06,0.07813072204589844,-0.07022779434919357,2.4416276573901996e-06,0.03906536102294922,-0.035113897174596786,0.007897995412349701,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1157,0.0028005780186504126,4.634698598238174e-06,0.05824398994445801,-0.07906848192214966,2.317349299119087e-06,0.029121994972229004,-0.03953424096107483,-0.007609352469444275,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1158,0.002984733087942004,3.979072971560527e-06,0.043478548526763916,-0.054710399359464645,1.9895364857802633e-06,0.021739274263381958,-0.027355199679732323,-0.0026292037218809128,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1159,0.003209305228665471,4.554408860713011e-06,0.06822925806045532,-0.07005615532398224,2.2772044303565053e-06,0.03411462903022766,-0.03502807766199112,0.0022981353104114532,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1160,0.0030667674727737904,5.113409770274302e-06,0.05944859981536865,-0.06387200206518173,2.556704885137151e-06,0.029724299907684326,-0.031936001032590866,0.000857621431350708,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1161,0.005810351110994816,4.568672920868266e-06,0.083077073097229,-0.09148532897233963,2.284336460434133e-06,0.0415385365486145,-0.045742664486169815,0.0016085095703601837,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1162,0.002301163272932172,4.615688794729067e-06,0.09460347890853882,-0.04368782043457031,2.3078443973645335e-06,0.04730173945426941,-0.021843910217285156,0.027761299163103104,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1163,0.0035747091751545668,3.5573355035012355e-06,0.04676103591918945,-0.062499649822711945,1.7786677517506178e-06,0.023380517959594727,-0.031249824911355972,-0.004292819648981094,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1164,0.0037912335246801376,5.737510946346447e-06,0.11460387706756592,-0.06976676732301712,2.8687554731732234e-06,0.05730193853378296,-0.03488338366150856,0.0262126587331295,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1165,0.0027099289000034332,7.2211664701171685e-06,0.08734595775604248,-0.07086989283561707,3.6105832350585843e-06,0.04367297887802124,-0.03543494641780853,0.01095157116651535,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1166,0.0020523739513009787,3.200689661753131e-06,0.028510868549346924,-0.027798298746347427,1.6003448308765655e-06,0.014255434274673462,-0.013899149373173714,0.00241025909781456,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1167,0.004330112133175135,4.9054715418606065e-06,0.1064329743385315,-0.06366044282913208,2.4527357709303033e-06,0.05321648716926575,-0.03183022141456604,0.02571883052587509,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1168,0.004302161745727062,6.654827757301973e-06,0.0892798900604248,-0.06773194670677185,3.3274138786509866e-06,0.0446399450302124,-0.033865973353385925,0.01507946103811264,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1169,0.0029641801957041025,3.4013198728644056e-06,0.04529011249542236,-0.05903100594878197,1.7006599364322028e-06,0.02264505624771118,-0.029515502974390984,-0.003904566168785095,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1170,0.0026951117906719446,4.98596136822016e-06,0.05702251195907593,-0.0432424396276474,2.49298068411008e-06,0.028511255979537964,-0.0216212198138237,0.009587641805410385,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1171,0.0024209264665842056,3.913000455213478e-06,0.05665576457977295,-0.0475098192691803,1.956500227606739e-06,0.028327882289886475,-0.02375490963459015,0.006995854899287224,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1172,0.003998106345534325,5.3434077926795e-06,0.05298042297363281,-0.047959208488464355,2.67170389633975e-06,0.026490211486816406,-0.023979604244232178,0.00651138462126255,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1173,0.0029184347949922085,3.145208211208228e-06,0.05351954698562622,-0.06515419483184814,1.572604105604114e-06,0.02675977349281311,-0.03257709741592407,-0.002897316589951515,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1174,0.0037880446761846542,7.557889148301911e-06,0.10403841733932495,-0.09089076519012451,3.7789445741509553e-06,0.052019208669662476,-0.045445382595062256,0.010365650057792664,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1175,0.0024567008949816227,3.25223186337098e-06,0.05299621820449829,-0.05647490173578262,1.62611593168549e-06,0.026498109102249146,-0.02823745086789131,0.0007189847528934479,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1176,0.003926088102161884,5.812566996610258e-06,0.08108556270599365,-0.0793277770280838,2.906283498305129e-06,0.040542781352996826,-0.0396638885140419,0.0048078857362270355,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1177,0.003498114412650466,4.651074505090946e-06,0.08914840221405029,-0.055965498089790344,2.325537252545473e-06,0.044574201107025146,-0.027982749044895172,0.020091891288757324,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1178,0.08013280481100082,4.198499482299667e-06,0.07282000780105591,-0.07853478193283081,2.0992497411498334e-06,0.036410003900527954,-0.039267390966415405,0.0772775188088417,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1179,0.003413101891055703,4.651917151932139e-06,0.06420421600341797,-0.06511566042900085,2.3259585759660695e-06,0.032102108001708984,-0.03255783021450043,0.002959705889225006,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1180,0.0041308291256427765,4.557665306492709e-06,0.057616233825683594,-0.035766616463661194,2.2788326532463543e-06,0.028808116912841797,-0.017883308231830597,0.015057917684316635,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1181,0.002019602805376053,6.651151124970056e-06,0.08002841472625732,-0.006900142878293991,3.325575562485028e-06,0.04001420736312866,-0.0034500714391469955,0.0385870635509491,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1182,0.0023815641179680824,6.523755018861266e-06,0.09774863719940186,-0.04485013335943222,3.261877509430633e-06,0.04887431859970093,-0.02242506667971611,0.028834078460931778,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1183,0.004861787427216768,4.131669356866041e-06,0.06722784042358398,-0.05300717055797577,2.0658346784330206e-06,0.03361392021179199,-0.026503585278987885,0.011974189430475235,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1184,0.0032173064537346363,3.6880187508359086e-06,0.04145705699920654,-0.04277408495545387,1.8440093754179543e-06,0.02072852849960327,-0.021387042477726936,0.002560636028647423,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1185,0.0034929050598293543,3.351550276420312e-06,0.050252556800842285,-0.04765821993350983,1.675775138210156e-06,0.025126278400421143,-0.023829109966754913,0.004791749641299248,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1186,0.003239769721403718,3.890739662892884e-06,0.05482792854309082,-0.03140880912542343,1.945369831446442e-06,0.02741396427154541,-0.015704404562711716,0.014951273798942566,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1187,0.004584258422255516,7.820445716788527e-06,0.12893205881118774,-0.08054886013269424,3.910222858394263e-06,0.06446602940559387,-0.04027443006634712,0.0287797711789608,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1188,0.0026889934670180082,3.435075313973357e-06,0.05824851989746094,-0.019757837057113647,1.7175376569866785e-06,0.02912425994873047,-0.009878918528556824,0.021936051547527313,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1189,0.00239761034026742,3.113972297796863e-06,0.036267638206481934,-0.01528649777173996,1.5569861488984316e-06,0.018133819103240967,-0.00764324888586998,0.012889737263321877,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1190,0.002606300637125969,4.534175332082668e-06,0.06514620780944824,-0.05253451317548752,2.267087666041334e-06,0.03257310390472412,-0.02626725658774376,0.008914414793252945,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1191,0.002185144927352667,3.349164444443886e-06,0.050098538398742676,-0.016384832561016083,1.674582222221943e-06,0.025049269199371338,-0.008192416280508041,0.01904367282986641,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1192,0.002059561898931861,3.0127671379887033e-06,0.050563693046569824,-0.03745321184396744,1.5063835689943517e-06,0.025281846523284912,-0.01872660592198372,0.008616309612989426,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1193,0.003324891673400998,4.08968071496929e-06,0.0536537766456604,-0.00832384079694748,2.044840357484645e-06,0.0268268883228302,-0.00416192039847374,0.025991905480623245,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1194,0.0019967621192336082,3.0735534437553724e-06,0.03405451774597168,-0.03532736748456955,1.5367767218776862e-06,0.01702725887298584,-0.017663683742284775,0.0013618730008602142,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1195,0.0025064609944820404,4.188745151623152e-06,0.10291808843612671,-0.034147150814533234,2.094372575811576e-06,0.051459044218063354,-0.017073575407266617,0.036894023418426514,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1196,0.005804751999676228,5.8510554481472354e-06,0.1377490758895874,-0.049220651388168335,2.9255277240736177e-06,0.0688745379447937,-0.024610325694084167,0.05007188767194748,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1197,0.003231822280213237,4.09991980632185e-06,0.08605009317398071,-0.06356188654899597,2.049959903160925e-06,0.043025046586990356,-0.031780943274497986,0.01447797566652298,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1198,0.004579842556267977,4.239625923219137e-06,0.06181460618972778,-0.027282238006591797,2.1198129616095684e-06,0.03090730309486389,-0.013641119003295898,0.021848145872354507,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1199,0.00364133482798934,4.246465323376469e-06,0.07339107990264893,-0.038126297295093536,2.1232326616882347e-06,0.03669553995132446,-0.019063148647546768,0.021275848150253296,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1200,0.007990023121237755,3.7759539281978505e-06,0.06895971298217773,-0.056462571024894714,1.8879769640989252e-06,0.03447985649108887,-0.028231285512447357,0.014240480959415436,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1201,0.0029314295388758183,4.679610356106423e-06,0.08567452430725098,-0.002415783703327179,2.3398051780532114e-06,0.04283726215362549,-0.0012078918516635895,0.04456314072012901,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1202,0.0032302052713930607,4.438935775397113e-06,0.05567294359207153,-0.023468419909477234,2.2194678876985563e-06,0.027836471796035767,-0.011734209954738617,0.019334686920046806,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1203,0.003435892052948475,7.28231043467531e-06,0.0959276556968689,-0.02256491780281067,3.641155217337655e-06,0.04796382784843445,-0.011282458901405334,0.04012090340256691,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1204,0.0029048400465399027,4.2830492930079345e-06,0.051981985569000244,-0.03545302152633667,2.1415246465039672e-06,0.025990992784500122,-0.017726510763168335,0.011171463876962662,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1205,0.003380364505574107,4.232688297634013e-06,0.06955432891845703,-0.02598901093006134,2.1163441488170065e-06,0.034777164459228516,-0.01299450546503067,0.025165140628814697,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1206,0.0029243845492601395,4.145234925090335e-06,0.050076842308044434,-0.015431031584739685,2.0726174625451677e-06,0.025038421154022217,-0.0077155157923698425,0.020249363034963608,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1207,0.0035451215226203203,2.7141736609337386e-06,0.06573307514190674,-0.001880154013633728,1.3570868304668693e-06,0.03286653757095337,-0.000940077006816864,0.035472940653562546,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1208,0.006631769705563784,6.0821580518677365e-06,0.05738019943237305,-0.010416612029075623,3.0410790259338683e-06,0.028690099716186523,-0.005208306014537811,0.030116602778434753,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1209,0.0045842863619327545,3.440097998463898e-06,0.08515477180480957,-0.01614825427532196,1.720048999231949e-06,0.042577385902404785,-0.00807412713766098,0.03908926621079445,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1210,0.00409639673307538,2.161057182092918e-06,0.01908242702484131,-0.004588410258293152,1.080528591046459e-06,0.009541213512420654,-0.002294205129146576,0.011344484984874725,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1211,0.00499256094917655,7.05134698364418e-06,0.09996986389160156,-0.01979900896549225,3.52567349182209e-06,0.04998493194580078,-0.009899504482746124,0.04508151486515999,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1212,0.0018155673751607537,4.290251126803923e-06,0.05637633800506592,-0.00978289544582367,2.1451255634019617e-06,0.02818816900253296,-0.004891447722911835,0.025114433839917183,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1213,0.004175388254225254,4.81265806229203e-06,0.08168566226959229,-0.004136711359024048,2.406329031146015e-06,0.04084283113479614,-0.002068355679512024,0.042952269315719604,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1214,0.003863970283418894,3.4366519230388803e-06,0.04490476846694946,0.0019644349813461304,1.7183259615194402e-06,0.02245238423347473,0.0009822174906730652,0.027300290763378143,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1215,0.003352780593559146,3.928002570319222e-06,0.06225770711898804,-0.019957125186920166,1.964001285159611e-06,0.03112885355949402,-0.009978562593460083,0.02450503408908844,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1216,0.003111152909696102,3.419032054807758e-06,0.06022930145263672,-0.016421601176261902,1.709516027403879e-06,0.03011465072631836,-0.008210800588130951,0.02501671388745308,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1217,0.003333285916596651,4.754526344186161e-06,0.06503486633300781,-0.0071287602186203,2.3772631720930804e-06,0.032517433166503906,-0.00356438010931015,0.03228871524333954,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1218,0.004784700460731983,2.9171740152378334e-06,0.03618419170379639,-0.01673024892807007,1.4585870076189167e-06,0.018092095851898193,-0.008365124464035034,0.014513131231069565,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1219,0.004301821812987328,6.305892839009175e-06,0.05193972587585449,-0.012760251760482788,3.1529464195045875e-06,0.025969862937927246,-0.006380125880241394,0.023894712328910828,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1220,0.005330863408744335,4.184275439911289e-06,0.053749918937683105,0.002418220043182373,2.0921377199556446e-06,0.026874959468841553,0.0012091100215911865,0.033417023718357086,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1221,0.0025171898305416107,1.9276567400083877e-06,0.03273850679397583,-0.00022749602794647217,9.638283700041939e-07,0.016369253396987915,-0.00011374801397323608,0.01877366006374359,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1222,0.003325394121930003,7.4857857725874055e-06,0.10307103395462036,0.03694075345993042,3.7428928862937028e-06,0.05153551697731018,0.01847037672996521,0.07333502918481827,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1223,0.004573992919176817,4.905621153739048e-06,0.0702868103981018,-0.009872987866401672,2.452810576869524e-06,0.0351434051990509,-0.004936493933200836,0.03478335589170456,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1224,0.0030982322059571743,4.891675416729413e-06,0.07279270887374878,-0.03706759214401245,2.4458377083647065e-06,0.03639635443687439,-0.018533796072006226,0.020963236689567566,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1225,0.002377667697146535,5.335584319254849e-06,0.10480624437332153,-0.022066593170166016,2.6677921596274246e-06,0.05240312218666077,-0.011033296585083008,0.043750159442424774,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1226,0.0037047092337161303,3.3106277896877145e-06,0.035584449768066406,-0.019993513822555542,1.6553138948438573e-06,0.017792224884033203,-0.009996756911277771,0.01150183193385601,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1227,0.002330319257453084,3.3442554467910668e-06,0.024419546127319336,0.00715462863445282,1.6721277233955334e-06,0.012209773063659668,0.00357731431722641,0.018119078129529953,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1228,0.003792273113504052,3.846624167636037e-06,0.03844332695007324,-0.03489889204502106,1.9233120838180184e-06,0.01922166347503662,-0.01744944602251053,0.005566414445638657,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1229,0.1926528960466385,3.706843244799529e-06,0.05681169033050537,-0.0124129056930542,1.8534216223997646e-06,0.028405845165252686,-0.0062064528465271,0.2148541361093521,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1230,0.003495781682431698,4.655394150177017e-06,0.05046123266220093,-0.03542083501815796,2.3276970750885084e-06,0.025230616331100464,-0.01771041750907898,0.011018307879567146,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1231,0.0046440791338682175,3.887635557475733e-06,0.03824877738952637,-0.04711225628852844,1.9438177787378663e-06,0.019124388694763184,-0.02355612814426422,0.00021428242325782776,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1232,0.00504507077857852,6.095380285842111e-06,0.06271028518676758,-0.04151526093482971,3.0476901429210557e-06,0.03135514259338379,-0.020757630467414856,0.015645630657672882,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1233,0.0053855967707931995,3.5801979265670525e-06,0.04052990674972534,-0.010786890983581543,1.7900989632835262e-06,0.02026495337486267,-0.0053934454917907715,0.020258894190192223,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1234,0.003059242619201541,6.464933449024102e-06,0.07018029689788818,-0.012592911720275879,3.232466724512051e-06,0.03509014844894409,-0.0062964558601379395,0.03185616806149483,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
1235,0.003497771453112364,2.9916104722360615e-06,0.02552056312561035,0.019718527793884277,1.4958052361180307e-06,0.012760281562805176,0.009859263896942139,0.026118813082575798,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
