round,step,source_ce,coral_loss,global_mmd2,adversarial_loss,weighted_coral,weighted_global_mmd2,weighted_adversarial,total_loss,target_batch_size,target_label_object_present,target_ce_status,class_conditional_coral_status,class_mmd_status,stage_mmd_status,target_proto_anchor_status,pseudo_label_status,uda_wall_seconds_per_round,fit_wall_seconds_per_round,total_round_seconds
15,93,0.0016750367358326912,2.967273985632346e-06,0.02707284688949585,0.030573010444641113,1.483636992816173e-06,0.013536423444747925,0.015286505222320557,0.030499448999762535,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.353786413557827,9.93826076714322,38.535369663499296
15,94,0.0012775935465469956,3.260615130784572e-06,0.05777710676193237,0.03824061155319214,1.630307565392286e-06,0.028888553380966187,0.01912030577659607,0.049288082867860794,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.353786413557827,9.93826076714322,38.535369663499296
15,95,0.0013548941351473331,2.8868521440017503e-06,0.07427722215652466,0.0688096284866333,1.4434260720008751e-06,0.03713861107826233,0.03440481424331665,0.07289975881576538,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.353786413557827,9.93826076714322,38.535369663499296
15,96,0.001480816281400621,3.3635751606198028e-06,0.043958961963653564,0.04717123508453369,1.6817875803099014e-06,0.021979480981826782,0.023585617542266846,0.04704759642481804,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.353786413557827,9.93826076714322,38.535369663499296
15,97,0.0010913506848737597,2.0217876226524822e-06,0.023861050605773926,0.012371301651000977,1.0108938113262411e-06,0.011930525302886963,0.006185650825500488,0.01920853741466999,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.353786413557827,9.93826076714322,38.535369663499296
15,98,0.0017017001518979669,3.56176224158844e-06,0.056357622146606445,0.02145594358444214,1.78088112079422e-06,0.028178811073303223,0.01072797179222107,0.040610261261463165,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.353786413557827,9.93826076714322,38.535369663499296
15,99,0.001647493802011013,3.0377325401786948e-06,0.06391674280166626,-0.019353747367858887,1.5188662700893474e-06,0.03195837140083313,-0.009676873683929443,0.023930508643388748,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.353786413557827,9.93826076714322,38.535369663499296
15,100,0.0016139228828251362,3.8218890949792694e-06,0.04423511028289795,0.004319727420806885,1.9109445474896347e-06,0.022117555141448975,0.0021598637104034424,0.025893252342939377,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.353786413557827,9.93826076714322,38.535369663499296
16,1,0.001905297627672553,3.16815521728131e-06,0.030022084712982178,-0.009224370121955872,1.584077608640655e-06,0.015011042356491089,-0.004612185060977936,0.012305738404393196,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,2,0.0011248193914070725,2.2663352865492925e-06,0.023141860961914062,-0.00678543746471405,1.1331676432746463e-06,0.011570930480957031,-0.003392718732357025,0.009304163977503777,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,3,0.0017213651444762945,2.273909785799333e-06,0.028113067150115967,0.0004000940825790167,1.1369548928996664e-06,0.014056533575057983,0.00020004704128950834,0.015979081392288208,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,4,0.0013568239519372582,2.8641668450291036e-06,0.032741427421569824,-0.014462120831012726,1.4320834225145518e-06,0.016370713710784912,-0.007231060415506363,0.010497909039258957,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,5,0.0015930597437545657,2.557960215199273e-06,0.029327690601348877,-0.023508934304118156,1.2789801075996365e-06,0.014663845300674438,-0.011754467152059078,0.004503716714680195,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,6,0.001595524256117642,1.73834655470273e-06,0.02078855037689209,-0.006316743791103363,8.69173277351365e-07,0.010394275188446045,-0.0031583718955516815,0.0088322963565588,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,7,0.0013024689396843314,1.701811470411485e-06,0.0200311541557312,-0.021207842975854874,8.509057352057425e-07,0.0100155770778656,-0.010603921487927437,0.0007149754092097282,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,8,0.0018252911977469921,5.773325483460212e-06,0.06807708740234375,-0.07373832166194916,2.886662741730106e-06,0.034038543701171875,-0.03686916083097458,-0.0010024383664131165,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,9,0.0021112465765327215,3.6375333820615197e-06,0.05144625902175903,-0.06341171264648438,1.8187666910307598e-06,0.025723129510879517,-0.03170585632324219,-0.0038696620613336563,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,10,0.0018231217982247472,4.464259291125927e-06,0.05581146478652954,-0.10770843923091888,2.2321296455629636e-06,0.02790573239326477,-0.05385421961545944,-0.024123134091496468,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,11,0.001243945793248713,4.840243946091505e-06,0.05717736482620239,-0.07332991808652878,2.4201219730457524e-06,0.028588682413101196,-0.03666495904326439,-0.006829909980297089,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,12,0.00562543049454689,4.392802566144383e-06,0.056253671646118164,-0.07168601453304291,2.1964012830721913e-06,0.028126835823059082,-0.035843007266521454,-0.002088543027639389,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,13,0.005782007239758968,3.7256866107782116e-06,0.05610591173171997,-0.08545839786529541,1.8628433053891058e-06,0.028052955865859985,-0.042729198932647705,-0.008892372250556946,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,14,0.0015019316924735904,5.568973847402958e-06,0.09042376279830933,-0.11809534579515457,2.784486923701479e-06,0.04521188139915466,-0.059047672897577286,-0.012331075966358185,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,15,0.0015345007413998246,3.9242686398210935e-06,0.05127525329589844,-0.09386693686246872,1.9621343199105468e-06,0.02563762664794922,-0.04693346843123436,-0.01975937932729721,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,16,0.00209550722502172,4.592551704263315e-06,0.04600924253463745,-0.06720839440822601,2.2962758521316573e-06,0.023004621267318726,-0.03360419720411301,-0.008501771837472916,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,17,0.0013517594197764993,5.2943000810046215e-06,0.05974787473678589,-0.1098421961069107,2.6471500405023107e-06,0.029873937368392944,-0.05492109805345535,-0.023692753165960312,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,18,0.12525057792663574,4.466449809115147e-06,0.10709613561630249,-0.11638186126947403,2.2332249045575736e-06,0.053548067808151245,-0.058190930634737015,0.12060995399951935,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,19,0.001609698636457324,3.15423267238657e-06,0.058903515338897705,-0.07455310225486755,1.577116336193285e-06,0.029451757669448853,-0.03727655112743378,-0.006213517859578133,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,20,0.0012099560117349029,4.417096079123439e-06,0.06979966163635254,-0.09899425506591797,2.2085480395617196e-06,0.03489983081817627,-0.049497127532958984,-0.01338513195514679,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,21,0.002354593714699149,2.2846222691441653e-06,0.048036813735961914,-0.06669037789106369,1.1423111345720827e-06,0.024018406867980957,-0.033345188945531845,-0.006971046328544617,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,22,0.001293157460168004,2.555231048972928e-06,0.023272156715393066,-0.04729107767343521,1.277615524486464e-06,0.011636078357696533,-0.023645538836717606,-0.01071502547711134,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,23,0.0020770339760929346,2.2184271983860526e-06,0.03497117757797241,-0.06138163059949875,1.1092135991930263e-06,0.017485588788986206,-0.030690815299749374,-0.011127082630991936,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,24,0.00160590757150203,5.989416877127951e-06,0.12070256471633911,-0.10309983789920807,2.9947084385639755e-06,0.060351282358169556,-0.051549918949604034,0.010410264134407043,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,25,0.0016847600927576423,3.174180847054231e-06,0.0780562162399292,-0.09192845225334167,1.5870904235271155e-06,0.0390281081199646,-0.04596422612667084,-0.005249772220849991,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,26,0.001266162609681487,5.440443146653706e-06,0.08851897716522217,-0.08517007529735565,2.720221573326853e-06,0.044259488582611084,-0.042585037648677826,0.002943333238363266,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,27,0.0012323649134486914,1.6407864222856006e-06,0.03357374668121338,-0.06382812559604645,8.203932111428003e-07,0.01678687334060669,-0.031914062798023224,-0.013894004747271538,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,28,0.0014324489748105407,2.9442410323099466e-06,0.04103964567184448,-0.07487326860427856,1.4721205161549733e-06,0.02051982283592224,-0.03743663430213928,-0.015482891350984573,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,29,0.001288602245040238,2.4690239115443546e-06,0.02735799551010132,-0.06337592005729675,1.2345119557721773e-06,0.01367899775505066,-0.031687960028648376,-0.01671912521123886,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,30,0.0009309014421887696,1.9721569515240844e-06,0.02860945463180542,-0.06554631888866425,9.860784757620422e-07,0.01430472731590271,-0.03277315944433212,-0.017536543309688568,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,31,0.001410262193530798,4.0805880416883156e-06,0.049221813678741455,-0.08528313040733337,2.0402940208441578e-06,0.024610906839370728,-0.04264156520366669,-0.016618356108665466,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,32,0.001296265167184174,3.8421594581450336e-06,0.062038421630859375,-0.05446583032608032,1.9210797290725168e-06,0.031019210815429688,-0.02723291516304016,0.005084481090307236,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,33,0.001582339289598167,9.031009540194646e-06,0.14439040422439575,-0.09383119642734528,4.515504770097323e-06,0.07219520211219788,-0.04691559821367264,0.026866458356380463,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,34,0.0012668579583987594,3.4000090636254754e-06,0.06238687038421631,-0.07031702995300293,1.7000045318127377e-06,0.031193435192108154,-0.035158514976501465,-0.002696521580219269,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,35,0.001249927096068859,3.4566185149742523e-06,0.04186743497848511,-0.06747449934482574,1.7283092574871262e-06,0.020933717489242554,-0.03373724967241287,-0.011551877483725548,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,36,0.0013453108258545399,4.200646344543202e-06,0.05827891826629639,-0.06827059388160706,2.100323172271601e-06,0.029139459133148193,-0.03413529694080353,-0.0036484263837337494,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,37,0.0017867600545287132,3.15792112814961e-06,0.052352726459503174,-0.07801887392997742,1.578960564074805e-06,0.026176363229751587,-0.03900943696498871,-0.011044735088944435,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,38,0.0019745416939258575,4.441049441084033e-06,0.12066340446472168,-0.06789812445640564,2.2205247205420164e-06,0.06033170223236084,-0.03394906222820282,0.02835940197110176,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,39,0.0013465330703184009,2.50474113272503e-06,0.03272831439971924,-0.056630074977874756,1.252370566362515e-06,0.01636415719985962,-0.028315037488937378,-0.010603094473481178,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,40,0.001655969419516623,3.743129582289839e-06,0.06385266780853271,-0.0673823356628418,1.8715647911449196e-06,0.03192633390426636,-0.0336911678314209,-0.00010699406266212463,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,41,0.0014267043443396688,4.297419764043298e-06,0.10460984706878662,-0.05732455849647522,2.148709882021649e-06,0.05230492353439331,-0.02866227924823761,0.02507149800658226,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,42,0.001215741503983736,3.6093579183216207e-06,0.06147289276123047,-0.053685277700424194,1.8046789591608103e-06,0.030736446380615234,-0.026842638850212097,0.00511135533452034,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,43,0.014293551445007324,3.5243588172306772e-06,0.05694985389709473,-0.07785224914550781,1.7621794086153386e-06,0.028474926948547363,-0.038926124572753906,0.0038441158831119537,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,44,0.00107808958273381,2.899692617575056e-06,0.05247849225997925,-0.05094251036643982,1.449846308787528e-06,0.026239246129989624,-0.02547125518321991,0.0018475297838449478,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,45,0.0011741474736481905,4.585037459037267e-06,0.0813288688659668,-0.029421448707580566,2.2925187295186333e-06,0.0406644344329834,-0.014710724353790283,0.02713014930486679,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,46,0.0010917559266090393,3.0587198125431314e-06,0.03407639265060425,-0.06148171424865723,1.5293599062715657e-06,0.017038196325302124,-0.030740857124328613,-0.012609375640749931,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,47,0.0018669238779693842,2.341998424526537e-06,0.03720575571060181,-0.0358978807926178,1.1709992122632684e-06,0.018602877855300903,-0.0179489403963089,0.002522032707929611,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,48,0.0013811456738039851,3.4630211303010583e-06,0.07625323534011841,-0.02571946382522583,1.7315105651505291e-06,0.038126617670059204,-0.012859731912612915,0.02664976194500923,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,49,0.0037329592742025852,7.466865099559072e-06,0.15730524063110352,-0.03037053346633911,3.733432549779536e-06,0.07865262031555176,-0.015185266733169556,0.06720404326915741,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,50,0.0017860628431662917,4.7010880734887905e-06,0.09132277965545654,-0.014361917972564697,2.3505440367443953e-06,0.04566138982772827,-0.007180958986282349,0.04026884585618973,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,51,0.0014150604838505387,5.899345978832571e-06,0.10768395662307739,0.01656109094619751,2.9496729894162854e-06,0.053841978311538696,0.008280545473098755,0.06354053318500519,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,52,0.001093155238777399,3.6827918847848196e-06,0.07163846492767334,-0.05139690637588501,1.8413959423924098e-06,0.03581923246383667,-0.025698453187942505,0.011215776205062866,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,53,0.0011642376193776727,3.300138359918492e-06,0.04630500078201294,-0.027449190616607666,1.650069179959246e-06,0.02315250039100647,-0.013724595308303833,0.010593792423605919,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,54,0.0016927560791373253,2.8411689072527224e-06,0.06275928020477295,-0.02060416340827942,1.4205844536263612e-06,0.031379640102386475,-0.01030208170413971,0.02277173474431038,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,55,0.0012045695912092924,9.30842634261353e-06,0.09989875555038452,0.007665663957595825,4.654213171306765e-06,0.04994937777519226,0.0038328319787979126,0.05499143525958061,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,56,0.001382433227263391,3.7816123494849307e-06,0.047547340393066406,-0.025778591632843018,1.8908061747424654e-06,0.023773670196533203,-0.012889295816421509,0.01226869784295559,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,57,0.0014906403375789523,2.0618358576030005e-06,0.03474956750869751,-0.025834977626800537,1.0309179288015002e-06,0.017374783754348755,-0.012917488813400269,0.00594896636903286,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,58,0.001354650012217462,2.7701753424480557e-06,0.03875696659088135,-0.0016819238662719727,1.3850876712240279e-06,0.019378483295440674,-0.0008409619331359863,0.019893556833267212,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,59,0.0011673775734379888,2.5976821689255303e-06,0.04518449306488037,-0.04678136110305786,1.2988410844627651e-06,0.022592246532440186,-0.02339068055152893,0.0003702417016029358,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,60,0.0011494889622554183,2.579914053058019e-06,0.04850602149963379,0.03169316053390503,1.2899570265290095e-06,0.024253010749816895,0.015846580266952515,0.04125037044286728,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,61,0.0023643982131034136,2.6157092634093715e-06,0.0713956356048584,0.05661764740943909,1.3078546317046857e-06,0.0356978178024292,0.028308823704719543,0.066372349858284,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,62,0.0013149201404303312,3.6886660836898955e-06,0.06030881404876709,0.0023188889026641846,1.8443330418449477e-06,0.030154407024383545,0.0011594444513320923,0.032630614936351776,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,63,0.0015053832903504372,2.3562097339890897e-06,0.04029500484466553,-0.045625507831573486,1.1781048669945449e-06,0.020147502422332764,-0.022812753915786743,-0.0011586900800466537,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,64,0.0012854838278144598,3.327300191813265e-06,0.04216998815536499,-0.059326887130737305,1.6636500959066325e-06,0.021084994077682495,-0.029663443565368652,-0.0072913020849227905,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,65,0.002411331282928586,2.364318788750097e-06,0.032872021198272705,-0.03889644145965576,1.1821593943750486e-06,0.016436010599136353,-0.01944822072982788,-0.0005996972322463989,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,66,0.0011627301573753357,2.1528551314986544e-06,0.041275858879089355,0.03988125920295715,1.0764275657493272e-06,0.020637929439544678,0.019940629601478577,0.041742365807294846,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,67,0.0012982020853087306,2.377428700128803e-06,0.026046276092529297,-0.04815301299095154,1.1887143500644015e-06,0.013023138046264648,-0.02407650649547577,-0.009753977879881859,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,68,0.0014008585130795836,3.920781637134496e-06,0.05619478225708008,0.08774033188819885,1.960390818567248e-06,0.02809739112854004,0.043870165944099426,0.07337037473917007,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,69,0.0012250589206814766,4.555945452011656e-06,0.0770149827003479,0.03726983070373535,2.277972726005828e-06,0.03850749135017395,0.018634915351867676,0.05836974456906319,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,70,0.011376569978892803,3.859971002384555e-06,0.06728130578994751,0.014329373836517334,1.9299855011922773e-06,0.033640652894973755,0.007164686918258667,0.0521838404238224,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,71,0.0015630997950211167,3.429467369642225e-06,0.03927958011627197,-0.08262971043586731,1.7147336848211125e-06,0.019639790058135986,-0.041314855217933655,-0.020110251381993294,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,72,0.0017897660145536065,2.9435016131174052e-06,0.04788565635681152,-0.07766667008399963,1.4717508065587026e-06,0.02394282817840576,-0.03883333504199982,-0.013099269941449165,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,73,0.001421154011040926,2.24996188080695e-06,0.049436330795288086,-0.018362849950790405,1.124980940403475e-06,0.024718165397644043,-0.009181424975395203,0.016959019005298615,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,74,0.007846357300877571,2.766769284789916e-06,0.04139423370361328,-0.03423202037811279,1.383384642394958e-06,0.02069711685180664,-0.017116010189056396,0.011428847908973694,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,75,0.0028263709973543882,6.957237474125577e-06,0.1006353497505188,0.04254305362701416,3.4786187370627886e-06,0.0503176748752594,0.02127152681350708,0.0744190514087677,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,76,0.0012642109068110585,2.591768861748278e-06,0.060635387897491455,-0.11526083946228027,1.295884430874139e-06,0.030317693948745728,-0.05763041973114014,-0.026047218590974808,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,77,0.0018135847058147192,3.869558440783294e-06,0.08714425563812256,-0.15615922212600708,1.934779220391647e-06,0.04357212781906128,-0.07807961106300354,-0.03269196301698685,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,78,0.0012798544485121965,4.503236141317757e-06,0.05541515350341797,-0.04507020115852356,2.2516180706588784e-06,0.027707576751708984,-0.02253510057926178,0.006454581394791603,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,79,0.0017012578900903463,3.580960083127138e-06,0.042139291763305664,-0.04011315107345581,1.790480041563569e-06,0.021069645881652832,-0.020056575536727905,0.0027161184698343277,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
16,80,0.2823314964771271,3.0678706934850197e-06,0.05924224853515625,0.059912294149398804,1.5339353467425099e-06,0.029621124267578125,0.029956147074699402,0.34191030263900757,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,27.946272265166044,9.321289096027613,37.50858237966895
