class_label,pred_classes,phase,max_final,min_risk,max_conf_margin,rescue_ppm,hit_N,true_c4_high_hits,false_hits,ALL_N,ALL_RMSE,ALL_MAE,ALL_Bias,ALL_P90AE,C4_CO_high_N,C4_CO_high_RMSE,C4_CO_high_MAE,C4_CO_high_Bias,C4_CO_high_P90AE,C4_nonCO_N,C4_nonCO_RMSE,C4_nonCO_MAE,C4_nonCO_Bias,C4_nonCO_P90AE,nonCO_ALL_N,nonCO_ALL_RMSE,nonCO_ALL_MAE,nonCO_ALL_Bias,nonCO_ALL_P90AE
ethanol_ethylene,"0,2",recovery,20.0,4.0,0.7,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,20.0,4.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,30.0,2.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,30.0,4.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,2.0,0.7,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,2.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,4.0,0.9,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,4.0,0.7,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,4.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,30.0,2.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,30.0,4.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,20.0,2.0,0.9,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,20.0,2.0,0.7,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,20.0,2.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,20.0,4.0,0.9,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,20.0,4.0,0.7,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,20.0,4.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,30.0,2.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,30.0,4.0,0.2,225.0,1,1,0,5400.0,18.215111297210935,6.786775433935987,0.5445618784535414,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,recovery,30.0,2.0,1.0,225.0,2,1,1,5400.0,18.393126397609706,6.810970206413131,0.5687566509306858,13.471368729898032,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.626511333967843,5.173416974391054,0.5835479599853552,11.430228003851528,4050.0,18.61420479018965,5.846973724482348,1.0045334030118924,10.588118606054724
ethylene,2,any,20.0,2.0,0.9,225.0,2,1,1,5400.0,18.416534738978548,6.8214976561582095,0.5839137303053932,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,30.0,2.0,0.9,225.0,2,1,1,5400.0,18.416534738978548,6.8214976561582095,0.5839137303053932,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,20.0,2.0,0.9,225.0,2,1,1,5400.0,18.416534738978548,6.8214976561582095,0.5839137303053932,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,20.0,2.0,0.9,225.0,2,1,1,5400.0,18.416534738978548,6.8214976561582095,0.5839137303053932,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,50.0,2.0,0.7,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,any,50.0,2.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,any,50.0,4.0,1.0,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,any,50.0,4.0,0.9,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,any,50.0,4.0,0.7,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,any,50.0,4.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,recovery,50.0,2.0,0.9,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,recovery,50.0,2.0,0.7,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,recovery,50.0,2.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,recovery,50.0,4.0,1.0,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,recovery,50.0,4.0,0.9,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,recovery,50.0,4.0,0.7,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,recovery,50.0,4.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",any,50.0,2.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",any,50.0,4.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",recovery,50.0,2.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",recovery,50.0,4.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
all_nonco,"0,2,3",any,50.0,2.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
all_nonco,"0,2,3",any,50.0,4.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
all_nonco,"0,2,3",recovery,50.0,2.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
all_nonco,"0,2,3",recovery,50.0,4.0,0.2,225.0,2,1,1,5400.0,18.4172796674615,6.8232860174827294,0.5810724620002835,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,recovery,50.0,2.0,1.0,225.0,3,1,2,5400.0,18.593359283845302,6.8474807899598735,0.6052672344774279,13.487603322566954,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,12.334119590888875,5.366708299050276,0.7768392846445783,11.561848381632132,4050.0,18.87758373514466,5.89565450254467,1.053214181074215,10.60507212212876
ethylene,2,any,20.0,2.0,1.0,225.0,3,1,2,5400.0,18.615778898940167,6.856219878380432,0.623265582157245,13.494191046809629,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethylene,2,any,50.0,2.0,0.9,225.0,3,1,2,5400.0,18.61651585479176,6.858008239704952,0.6204243138521354,13.494191046809629,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethylene,2,any,30.0,2.0,1.0,225.0,4,1,3,5400.0,18.789998486505834,6.880414650857576,0.6474603546343896,13.494191046809629,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,10.626511333967843,5.173416974391054,0.5835479599853552,11.430228003851528,4050.0,18.61420479018965,5.846973724482348,1.0045334030118924,10.588118606054724
ethylene,2,any,50.0,2.0,1.0,225.0,5,1,4,5400.0,18.986046294650205,6.916925234404318,0.6839709381811316,13.50628229947398,102.0,23.360176783380663,12.071741101584545,-2.618587801170737,24.693753628856896,1020.0,12.334119590888875,5.366708299050276,0.7768392846445783,11.561848381632132,4050.0,18.87758373514466,5.89565450254467,1.053214181074215,10.60507212212876
ethanol_ethylene,"0,2",any,30.0,2.0,0.7,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,4.0,0.9,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,4.0,0.7,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,30.0,2.0,0.9,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,30.0,2.0,0.7,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,30.0,4.0,0.9,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",recovery,30.0,4.0,0.7,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,30.0,2.0,0.7,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,30.0,4.0,0.9,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,30.0,4.0,0.7,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,30.0,2.0,0.9,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,30.0,2.0,0.7,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,30.0,4.0,0.9,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",recovery,30.0,4.0,0.7,225.0,2,2,0,5400.0,18.218288072991992,6.791405063565617,0.5399322488239118,13.487603322566954,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,30.0,2.0,0.9,225.0,3,2,1,5400.0,18.41967677601169,6.826127285787839,0.5792841006757636,13.494191046809629,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
all_nonco,"0,2,3",any,30.0,2.0,0.9,225.0,3,2,1,5400.0,18.41967677601169,6.826127285787839,0.5792841006757636,13.494191046809629,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,8.855616075975213,5.04532700245323,0.45545798804753135,11.430228003851528,4050.0,18.37932337781323,5.814714027846154,0.9722737063756995,10.588118606054724
ethanol_ethylene,"0,2",any,50.0,2.0,0.7,225.0,3,2,1,5400.0,18.420421577429533,6.827915647112359,0.5764428323706539,13.494191046809629,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",any,50.0,4.0,0.9,225.0,3,2,1,5400.0,18.420421577429533,6.827915647112359,0.5764428323706539,13.494191046809629,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",any,50.0,4.0,0.7,225.0,3,2,1,5400.0,18.420421577429533,6.827915647112359,0.5764428323706539,13.494191046809629,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",recovery,50.0,2.0,0.9,225.0,3,2,1,5400.0,18.420421577429533,6.827915647112359,0.5764428323706539,13.494191046809629,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",recovery,50.0,2.0,0.7,225.0,3,2,1,5400.0,18.420421577429533,6.827915647112359,0.5764428323706539,13.494191046809629,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
ethanol_ethylene,"0,2",recovery,50.0,4.0,0.9,225.0,3,2,1,5400.0,18.420421577429533,6.827915647112359,0.5764428323706539,13.494191046809629,102.0,23.490962311731487,12.316839140800232,-2.8636858403864234,24.980882802640522,1020.0,10.845722614767187,5.238618327112453,0.6487493127067544,11.561848381632132,4050.0,18.64602036715907,5.863394805908477,1.0209544844380225,10.60507212212876
