source_round,step,target_calibration_ce,target_calibration_accuracy
16,87,0.15437224507331848,0.96875
16,88,0.035964302718639374,1.0
16,89,0.18128620088100433,0.96875
16,90,0.14391197264194489,0.96875
16,91,0.1642691195011139,0.9375
16,92,0.05644550174474716,0.96875
16,93,0.03795170411467552,1.0
16,94,0.032275497913360596,1.0
16,95,0.04665576294064522,0.96875
16,96,0.026436462998390198,1.0
16,97,0.20961731672286987,0.96875
16,98,0.035308320075273514,1.0
16,99,0.02647041343152523,1.0
16,100,0.023633645847439766,1.0
17,1,2.730184555053711,0.4375
17,2,3.0199599266052246,0.4375
17,3,3.5330655574798584,0.375
17,4,3.1906349658966064,0.40625
17,5,2.092221260070801,0.53125
17,6,2.778226852416992,0.4375
17,7,2.243898868560791,0.53125
17,8,2.293264150619507,0.5625
17,9,1.5896503925323486,0.65625
17,10,1.9446666240692139,0.59375
17,11,1.3985850811004639,0.71875
17,12,1.6765507459640503,0.59375
17,13,1.3284049034118652,0.6875
17,14,1.874706745147705,0.53125
17,15,1.3438692092895508,0.6875
17,16,1.586163878440857,0.5625
17,17,1.099770426750183,0.6875
17,18,1.1068583726882935,0.65625
17,19,1.0881767272949219,0.625
17,20,0.5780710577964783,0.78125
17,21,0.9066731929779053,0.78125
17,22,0.5747773051261902,0.78125
17,23,0.6740534901618958,0.8125
17,24,0.2226080298423767,0.90625
17,25,0.23354358971118927,0.90625
17,26,0.11287181079387665,0.9375
17,27,0.4974408745765686,0.90625
17,28,0.49360978603363037,0.875
17,29,0.22864077985286713,0.90625
17,30,0.06283436715602875,0.96875
17,31,0.2662106454372406,0.90625
17,32,0.10237693041563034,0.9375
17,33,0.07408048212528229,0.96875
17,34,0.028023578226566315,1.0
17,35,0.45814698934555054,0.875
17,36,0.20366884768009186,0.90625
17,37,0.18897855281829834,0.96875
17,38,0.09285463392734528,0.96875
17,39,0.22618944942951202,0.9375
17,40,0.39544346928596497,0.90625
17,41,0.26413291692733765,0.875
17,42,0.035418298095464706,1.0
17,43,0.08263134956359863,0.96875
17,44,0.04331145063042641,1.0
17,45,0.1118697002530098,0.96875
17,46,0.26246801018714905,0.90625
17,47,0.19175592064857483,0.9375
17,48,0.2562936544418335,0.9375
17,49,0.032409437000751495,1.0
17,50,0.058773938566446304,0.96875
17,51,0.061508018523454666,1.0
17,52,0.06985358893871307,0.96875
17,53,0.1989104449748993,0.96875
17,54,0.0448789969086647,1.0
17,55,0.2593552768230438,0.875
17,56,0.1976359337568283,0.9375
17,57,0.23119378089904785,0.9375
17,58,0.041315387934446335,1.0
17,59,0.07862551510334015,0.96875
17,60,0.02253992110490799,1.0
17,61,0.1929602175951004,0.96875
17,62,0.08436289429664612,0.96875
17,63,0.060101840645074844,1.0
17,64,0.0755181834101677,0.96875
17,65,0.21346579492092133,0.96875
17,66,0.028815768659114838,1.0
17,67,0.02660488896071911,1.0
17,68,0.1638551503419876,0.96875
17,69,0.02992924675345421,1.0
17,70,0.039860375225543976,1.0
17,71,0.03604438900947571,1.0
17,72,0.028204120695590973,1.0
17,73,0.03428642079234123,1.0
17,74,0.18099088966846466,0.96875
17,75,0.03440801054239273,1.0
17,76,0.05494002625346184,0.96875
17,77,0.062147412449121475,0.96875
17,78,0.033209118992090225,1.0
17,79,0.25081899762153625,0.9375
17,80,0.14415422081947327,0.96875
17,81,0.18668147921562195,0.96875
17,82,0.05382683873176575,1.0
17,83,0.05653980374336243,0.96875
17,84,0.04036521166563034,1.0
17,85,0.03778257220983505,1.0
17,86,0.024849236011505127,1.0
17,87,0.165302112698555,0.96875
17,88,0.04469455033540726,0.96875
17,89,0.027866553515195847,1.0
17,90,0.12765952944755554,0.96875
17,91,0.12859803438186646,0.96875
17,92,0.025544634088873863,1.0
17,93,0.06544607132673264,0.96875
17,94,0.03678504750132561,1.0
17,95,0.05016301944851875,1.0
17,96,0.05367223545908928,0.96875
17,97,0.18949314951896667,0.96875
17,98,0.028939049690961838,1.0
17,99,0.03683214262127876,1.0
17,100,0.028935542330145836,1.0
18,1,2.7992842197418213,0.46875
18,2,2.950281858444214,0.46875
18,3,3.2200491428375244,0.4375
18,4,3.1358766555786133,0.4375
18,5,2.0082733631134033,0.5625
18,6,2.6252973079681396,0.5
18,7,1.8402948379516602,0.59375
18,8,2.052107095718384,0.59375
18,9,1.7105412483215332,0.625
18,10,1.795745611190796,0.65625
18,11,1.4009759426116943,0.75
18,12,1.6518586874008179,0.65625
18,13,1.0197818279266357,0.78125
18,14,1.9038276672363281,0.59375
18,15,1.1107224225997925,0.75
18,16,1.5092657804489136,0.625
18,17,1.2342724800109863,0.75
18,18,0.6250867247581482,0.8125
18,19,0.7756152749061584,0.6875
18,20,0.6805928945541382,0.78125
18,21,0.6545243263244629,0.8125
18,22,0.5802450776100159,0.875
18,23,0.7551609873771667,0.78125
18,24,0.19120687246322632,0.9375
18,25,0.19606663286685944,0.96875
18,26,0.3465614318847656,0.9375
18,27,0.600071132183075,0.875
18,28,0.5960531234741211,0.875
18,29,0.2867605984210968,0.875
18,30,0.06456512957811356,0.96875
18,31,0.29954442381858826,0.90625
18,32,0.1715230941772461,0.9375
18,33,0.30178388953208923,0.90625
18,34,0.10003789514303207,0.96875
18,35,0.5830745697021484,0.84375
18,36,0.10673969238996506,0.9375
18,37,0.09536562114953995,0.96875
18,38,0.1700543612241745,0.9375
18,39,0.27779534459114075,0.9375
18,40,0.4167950749397278,0.90625
18,41,0.4300951659679413,0.875
18,42,0.025154126808047295,1.0
18,43,0.08496052026748657,0.96875
18,44,0.07340512424707413,1.0
18,45,0.2750507891178131,0.9375
18,46,0.28761762380599976,0.90625
18,47,0.26597195863723755,0.90625
18,48,0.28385457396507263,0.9375
18,49,0.04081668332219124,0.96875
18,50,0.06506168842315674,0.96875
18,51,0.17979677021503448,0.96875
18,52,0.07682912051677704,1.0
18,53,0.06627784669399261,0.96875
18,54,0.09347736090421677,0.9375
18,55,0.14579732716083527,0.96875
18,56,0.21043971180915833,0.9375
18,57,0.23850582540035248,0.96875
18,58,0.038601528853178024,1.0
18,59,0.05567212402820587,1.0
18,60,0.023705821484327316,1.0
18,61,0.2015993297100067,0.96875
18,62,0.05548838526010513,1.0
18,63,0.05532054975628853,1.0
18,64,0.08183883875608444,0.96875
18,65,0.21800018846988678,0.96875
18,66,0.08389800041913986,0.96875
18,67,0.058003127574920654,0.96875
18,68,0.2070331573486328,0.9375
18,69,0.031010080128908157,1.0
18,70,0.06574836373329163,1.0
18,71,0.18991155922412872,0.96875
18,72,0.03244372084736824,1.0
18,73,0.03544772416353226,1.0
18,74,0.03090471588075161,1.0
18,75,0.0427844263613224,1.0
18,76,0.10155311226844788,0.9375
18,77,0.05032384395599365,0.96875
18,78,0.03165891021490097,1.0
18,79,0.2471683770418167,0.9375
18,80,0.14719918370246887,0.96875
18,81,0.18436411023139954,0.96875
18,82,0.09249266982078552,0.96875
18,83,0.20982256531715393,0.9375
18,84,0.06921711564064026,0.96875
18,85,0.04435289278626442,1.0
18,86,0.023889707401394844,1.0
18,87,0.17501094937324524,0.96875
18,88,0.054048653692007065,0.96875
18,89,0.027042614296078682,1.0
18,90,0.13722653687000275,0.9375
18,91,0.1498269885778427,0.9375
18,92,0.20825962722301483,0.96875
18,93,0.14339198172092438,0.96875
18,94,0.03095599263906479,1.0
18,95,0.04723185673356056,1.0
18,96,0.025714349001646042,1.0
18,97,0.18466857075691223,0.96875
18,98,0.027339866384863853,1.0
18,99,0.03965353965759277,1.0
18,100,0.03353308513760567,1.0
19,1,3.0877904891967773,0.4375
19,2,2.572296380996704,0.5625
19,3,3.183657646179199,0.4375
19,4,2.9480643272399902,0.53125
19,5,1.861911654472351,0.59375
19,6,2.6113803386688232,0.53125
19,7,1.8012396097183228,0.65625
19,8,2.071308135986328,0.625
19,9,1.776953101158142,0.65625
19,10,2.1300315856933594,0.59375
19,11,1.2740249633789062,0.75
19,12,1.7621135711669922,0.625
19,13,1.2726082801818848,0.71875
19,14,1.845805048942566,0.5625
19,15,0.9795861840248108,0.71875
19,16,1.2228485345840454,0.6875
19,17,1.0729748010635376,0.71875
19,18,0.6314231753349304,0.84375
19,19,0.7228915691375732,0.78125
19,20,0.7343645095825195,0.875
19,21,0.5262808203697205,0.84375
19,22,0.3647168278694153,0.875
19,23,0.45064496994018555,0.84375
19,24,0.15267740190029144,0.9375
19,25,0.35798415541648865,0.90625
19,26,0.18253681063652039,0.96875
19,27,0.5075851082801819,0.875
19,28,0.5445459485054016,0.875
19,29,0.2185942828655243,0.875
19,30,0.04717818647623062,1.0
19,31,0.29674646258354187,0.90625
19,32,0.09244199842214584,0.96875
19,33,0.42551013827323914,0.9375
19,34,0.02814357914030552,1.0
19,35,0.44520220160484314,0.875
19,36,0.23264849185943604,0.9375
19,37,0.11052748560905457,0.96875
19,38,0.07376060634851456,0.96875
19,39,0.1939300149679184,0.96875
19,40,0.37931787967681885,0.90625
19,41,0.18461059033870697,0.9375
19,42,0.0154733182862401,1.0
19,43,0.045839983969926834,0.96875
19,44,0.03199030086398125,1.0
19,45,0.1714889407157898,0.9375
19,46,0.2533471882343292,0.90625
19,47,0.20490048825740814,0.9375
19,48,0.2514593303203583,0.96875
19,49,0.022163402289152145,1.0
19,50,0.038721635937690735,1.0
19,51,0.17463059723377228,0.96875
19,52,0.047411609441041946,0.96875
19,53,0.0305271465331316,1.0
19,54,0.05058063566684723,0.96875
19,55,0.09930359572172165,0.96875
19,56,0.17012415826320648,0.96875
19,57,0.21901550889015198,0.96875
19,58,0.024647409096360207,1.0
19,59,0.05798044055700302,0.96875
19,60,0.0207288209348917,1.0
19,61,0.29008856415748596,0.9375
19,62,0.05247019603848457,0.96875
19,63,0.03153610974550247,1.0
19,64,0.06938222050666809,0.96875
19,65,0.18646125495433807,0.96875
19,66,0.08998985588550568,0.96875
19,67,0.043496958911418915,0.96875
19,68,0.14968135952949524,0.96875
19,69,0.02837047353386879,1.0
19,70,0.03284463658928871,1.0
19,71,0.024058133363723755,1.0
19,72,0.03103676065802574,1.0
19,73,0.026863988488912582,1.0
19,74,0.15668167173862457,0.96875
19,75,0.027558941394090652,1.0
19,76,0.03679313883185387,1.0
19,77,0.04479339346289635,1.0
19,78,0.025296293199062347,1.0
19,79,0.24773815274238586,0.96875
19,80,0.13702484965324402,0.96875
19,81,0.20324163138866425,0.96875
19,82,0.06690429896116257,1.0
19,83,0.04017923027276993,1.0
19,84,0.05036601424217224,1.0
19,85,0.030853526666760445,1.0
19,86,0.022011712193489075,1.0
19,87,0.04618540406227112,0.96875
19,88,0.027392448857426643,1.0
19,89,0.020855654031038284,1.0
19,90,0.11369144171476364,0.96875
19,91,0.13179531693458557,0.96875
19,92,0.03365745395421982,1.0
19,93,0.03259945660829544,1.0
19,94,0.023946406319737434,1.0
19,95,0.03881195932626724,1.0
19,96,0.01908300071954727,1.0
19,97,0.20976309478282928,0.96875
19,98,0.017794303596019745,1.0
19,99,0.0218388419598341,1.0
19,100,0.01866651326417923,1.0
20,1,3.4676573276519775,0.40625
20,2,3.2179737091064453,0.46875
20,3,3.780956745147705,0.34375
20,4,3.4499356746673584,0.4375
20,5,2.2714321613311768,0.53125
20,6,3.0604968070983887,0.40625
20,7,2.4830262660980225,0.53125
20,8,2.3804166316986084,0.53125
20,9,1.9046519994735718,0.59375
20,10,2.2527496814727783,0.59375
20,11,1.4027715921401978,0.75
20,12,2.1211700439453125,0.59375
20,13,1.3147183656692505,0.75
20,14,2.2959556579589844,0.5625
20,15,1.541681170463562,0.65625
20,16,1.7703462839126587,0.53125
20,17,1.3402111530303955,0.6875
20,18,0.7541292905807495,0.71875
20,19,1.096146821975708,0.6875
20,20,0.8763060569763184,0.75
20,21,0.8656836152076721,0.78125
20,22,0.4897937476634979,0.875
20,23,0.7565542459487915,0.75
20,24,0.2555431127548218,0.90625
20,25,0.2911301255226135,0.90625
20,26,0.13361157476902008,0.9375
20,27,0.6959291696548462,0.875
20,28,0.5239294767379761,0.90625
20,29,0.241189107298851,0.875
20,30,0.06377077847719193,0.96875
20,31,0.3094969689846039,0.90625
20,32,0.08601352572441101,0.96875
20,33,0.09005950391292572,0.9375
20,34,0.01781519129872322,1.0
20,35,0.4607727527618408,0.875
20,36,0.25227972865104675,0.9375
20,37,0.2934620678424835,0.9375
20,38,0.1481824517250061,0.9375
20,39,0.2081732153892517,0.96875
20,40,0.4589005410671234,0.875
20,41,0.18575869500637054,0.9375
20,42,0.01604035682976246,1.0
20,43,0.11522403359413147,0.9375
20,44,0.054287176579236984,1.0
20,45,0.22450245916843414,0.9375
20,46,0.34828856587409973,0.90625
20,47,0.2239367663860321,0.90625
20,48,0.27159830927848816,0.9375
20,49,0.020523523911833763,1.0
20,50,0.043485552072525024,0.96875
20,51,0.18646520376205444,0.96875
20,52,0.05898665636777878,0.96875
20,53,0.03763437643647194,1.0
20,54,0.037909768521785736,1.0
20,55,0.11398282647132874,0.96875
20,56,0.19123317301273346,0.9375
20,57,0.2676700949668884,0.9375
20,58,0.024751907214522362,1.0
20,59,0.04242028668522835,1.0
20,60,0.1339258998632431,0.96875
20,61,0.4220386743545532,0.90625
20,62,0.05050328001379967,1.0
20,63,0.03923125937581062,1.0
20,64,0.04727444425225258,0.96875
20,65,0.0755898654460907,1.0
20,66,0.0163960512727499,1.0
20,67,0.020766006782650948,1.0
20,68,0.155532106757164,0.96875
20,69,0.024882003664970398,1.0
20,70,0.029454197734594345,1.0
20,71,0.026449838653206825,1.0
20,72,0.021071873605251312,1.0
20,73,0.024814702570438385,1.0
20,74,0.1899276077747345,0.96875
20,75,0.026356292888522148,1.0
20,76,0.03495366498827934,1.0
20,77,0.03831673786044121,1.0
20,78,0.05028782784938812,1.0
20,79,0.24500538408756256,0.96875
20,80,0.14202450215816498,0.96875
20,81,0.2161097675561905,0.96875
20,82,0.04413171857595444,1.0
20,83,0.04420597106218338,1.0
20,84,0.029040660709142685,1.0
20,85,0.029579654335975647,1.0
20,86,0.020999617874622345,1.0
20,87,0.1715734899044037,0.96875
20,88,0.03138250112533569,1.0
20,89,0.02221410535275936,1.0
20,90,0.11578550189733505,0.96875
20,91,0.12127994000911713,0.96875
20,92,0.020362485200166702,1.0
20,93,0.16925399005413055,0.96875
20,94,0.026350053027272224,1.0
20,95,0.034657612442970276,1.0
20,96,0.034816592931747437,1.0
20,97,0.22301101684570312,0.96875
20,98,0.01883048191666603,1.0
20,99,0.15562887489795685,0.96875
20,100,0.023438459262251854,1.0
21,1,3.358940362930298,0.375
21,2,3.4503962993621826,0.4375
21,3,3.798351287841797,0.375
21,4,3.459213972091675,0.40625
21,5,2.272538185119629,0.59375
21,6,2.772181749343872,0.53125
21,7,1.7287712097167969,0.71875
21,8,2.1423635482788086,0.65625
21,9,1.6174873113632202,0.71875
21,10,2.2539079189300537,0.59375
21,11,1.155630350112915,0.78125
21,12,1.9545739889144897,0.625
21,13,1.1405766010284424,0.78125
21,14,2.00175404548645,0.625
21,15,1.2414562702178955,0.75
21,16,1.3973126411437988,0.65625
21,17,1.0489110946655273,0.71875
21,18,1.0611764192581177,0.6875
21,19,1.2927061319351196,0.59375
21,20,0.739881694316864,0.84375
21,21,0.8049502968788147,0.78125
21,22,0.6795424222946167,0.84375
21,23,0.6457443833351135,0.84375
21,24,0.48206159472465515,0.84375
21,25,0.24088650941848755,0.9375
21,26,0.18649588525295258,0.96875
21,27,0.593830406665802,0.84375
21,28,0.4936845600605011,0.90625
21,29,0.13183143734931946,0.9375
21,30,0.05789077654480934,1.0
21,31,0.10466205328702927,0.9375
21,32,0.061879053711891174,1.0
21,33,0.3743542432785034,0.90625
21,34,0.023234965279698372,1.0
21,35,0.4776160717010498,0.875
21,36,0.2595943212509155,0.9375
21,37,0.21583513915538788,0.96875
21,38,0.29453232884407043,0.90625
21,39,0.1467817723751068,0.96875
21,40,0.38177624344825745,0.90625
21,41,0.1644129604101181,0.9375
21,42,0.011019008234143257,1.0
21,43,0.04415684565901756,0.96875
21,44,0.21666358411312103,0.96875
21,45,0.3252776563167572,0.9375
21,46,0.43632596731185913,0.875
21,47,0.19304262101650238,0.96875
21,48,0.2700522541999817,0.96875
21,49,0.2203189879655838,0.96875
21,50,0.04687044396996498,0.96875
21,51,0.39421898126602173,0.9375
21,52,0.03398274630308151,1.0
21,53,0.02437303029000759,1.0
21,54,0.03282195329666138,1.0
21,55,0.08570516109466553,0.96875
21,56,0.18751278519630432,0.96875
21,57,0.22895225882530212,0.96875
21,58,0.17998403310775757,0.96875
21,59,0.20585240423679352,0.96875
21,60,0.19005487859249115,0.96875
21,61,0.7258979082107544,0.875
21,62,0.036104969680309296,1.0
21,63,0.20750895142555237,0.96875
21,64,0.2265305072069168,0.9375
21,65,0.03417292609810829,1.0
21,66,0.010630846954882145,1.0
21,67,0.02070675790309906,1.0
21,68,0.15766960382461548,0.96875
21,69,0.027162760496139526,1.0
21,70,0.02865351364016533,1.0
21,71,0.018158985301852226,1.0
21,72,0.01655104011297226,1.0
21,73,0.027289047837257385,1.0
21,74,0.19639791548252106,0.96875
21,75,0.020860999822616577,1.0
21,76,0.027236951515078545,1.0
21,77,0.02650625817477703,1.0
21,78,0.019922032952308655,1.0
21,79,0.8363065123558044,0.84375
21,80,0.1464739441871643,0.96875
21,81,0.2249082773923874,0.96875
21,82,0.046181995421648026,1.0
21,83,0.20247605443000793,0.96875
21,84,0.029015300795435905,1.0
21,85,0.020515253767371178,1.0
21,86,0.012406984344124794,1.0
21,87,0.24149304628372192,0.9375
21,88,0.15051352977752686,0.96875
21,89,0.17922930419445038,0.9375
21,90,0.12227474898099899,0.96875
21,91,0.14526057243347168,0.96875
21,92,0.01887335628271103,1.0
21,93,0.0192554984241724,1.0
21,94,0.019984709098935127,1.0
21,95,0.146429181098938,0.96875
21,96,0.09066271781921387,0.96875
21,97,0.3767338991165161,0.9375
21,98,0.018460677936673164,1.0
21,99,0.15111984312534332,0.96875
21,100,0.014418257400393486,1.0
22,1,3.1954870223999023,0.46875
22,2,3.0345420837402344,0.5625
22,3,3.7055933475494385,0.40625
22,4,2.862422227859497,0.53125
22,5,2.2143330574035645,0.59375
22,6,2.6730668544769287,0.5625
22,7,1.7313259840011597,0.6875
22,8,2.3422610759735107,0.625
22,9,1.5925428867340088,0.71875
22,10,1.9262030124664307,0.65625
22,11,0.9236876964569092,0.84375
22,12,1.7676056623458862,0.65625
22,13,1.0820300579071045,0.8125
22,14,1.5950751304626465,0.65625
22,15,1.11748206615448,0.75
22,16,1.3456767797470093,0.65625
22,17,1.1009653806686401,0.71875
22,18,0.5987628102302551,0.8125
22,19,0.464511513710022,0.84375
22,20,0.6010611653327942,0.90625
22,21,0.46669578552246094,0.84375
22,22,0.5892724990844727,0.90625
22,23,0.2920849323272705,0.90625
22,24,0.16153791546821594,0.90625
22,25,0.2811010777950287,0.9375
22,26,0.028627129271626472,1.0
22,27,0.6313125491142273,0.875
22,28,0.47220462560653687,0.90625
22,29,0.26825955510139465,0.875
22,30,0.03563665971159935,1.0
22,31,0.25870874524116516,0.875
22,32,0.06344001740217209,0.96875
22,33,0.34984296560287476,0.9375
22,34,0.22430461645126343,0.9375
22,35,0.26899585127830505,0.90625
22,36,0.2864086329936981,0.9375
22,37,0.3470006287097931,0.9375
22,38,0.27864784002304077,0.96875
22,39,0.1550145447254181,0.9375
22,40,0.3647540807723999,0.90625
22,41,0.20691950619220734,0.875
22,42,0.010315493680536747,1.0
22,43,0.049436114728450775,0.96875
22,44,0.40468671917915344,0.9375
22,45,0.14775218069553375,0.96875
22,46,0.4536375403404236,0.90625
22,47,0.1617022305727005,0.96875
22,48,0.34663069248199463,0.9375
22,49,0.22334739565849304,0.96875
22,50,0.022664250805974007,1.0
22,51,0.20221541821956635,0.96875
22,52,0.024446576833724976,1.0
22,53,0.02950942888855934,1.0
22,54,0.025734448805451393,1.0
22,55,0.07286534458398819,0.96875
22,56,0.16859231889247894,0.96875
22,57,0.24309228360652924,0.96875
22,58,0.18819667398929596,0.96875
22,59,0.20784923434257507,0.96875
22,60,0.007956295274198055,1.0
22,61,0.39468997716903687,0.9375
22,62,0.032263461500406265,1.0
22,63,0.15560205280780792,0.96875
22,64,0.030878840014338493,1.0
22,65,0.03566046431660652,1.0
22,66,0.15067334473133087,0.96875
22,67,0.011053689755499363,1.0
22,68,0.15402434766292572,0.96875
22,69,0.02608720026910305,1.0
22,70,0.022610962390899658,1.0
22,71,0.017819926142692566,1.0
22,72,0.01651911810040474,1.0
22,73,0.022321121767163277,1.0
22,74,0.013443135656416416,1.0
22,75,0.02016470581293106,1.0
22,76,0.16877862811088562,0.96875
22,77,0.020934000611305237,1.0
22,78,0.018644029274582863,1.0
22,79,0.24562640488147736,0.96875
22,80,0.13906052708625793,0.96875
22,81,0.22699399292469025,0.96875
22,82,0.03760427236557007,1.0
22,83,0.03003157489001751,1.0
22,84,0.026240460574626923,1.0
22,85,0.017142485827207565,1.0
22,86,0.010363180190324783,1.0
22,87,0.0956542044878006,0.96875
22,88,0.01889699324965477,1.0
22,89,0.015520661137998104,1.0
22,90,0.11740776896476746,0.96875
22,91,0.17330797016620636,0.9375
22,92,0.01350058987736702,1.0
22,93,0.21504107117652893,0.96875
22,94,0.018964380025863647,1.0
22,95,0.03072991780936718,1.0
22,96,0.016420986503362656,1.0
22,97,0.22527506947517395,0.96875
22,98,0.014806431718170643,1.0
22,99,0.01868429034948349,1.0
22,100,0.012786083854734898,1.0
23,1,3.487649917602539,0.46875
23,2,3.5868682861328125,0.46875
23,3,4.404808044433594,0.28125
23,4,3.714730739593506,0.4375
23,5,2.3330366611480713,0.59375
23,6,3.3188230991363525,0.46875
23,7,2.7972686290740967,0.5625
23,8,2.82207989692688,0.53125
23,9,2.071232557296753,0.6875
23,10,2.1700918674468994,0.59375
23,11,1.7384508848190308,0.65625
23,12,2.217426061630249,0.5625
23,13,1.1774029731750488,0.78125
23,14,2.149566173553467,0.625
23,15,1.2401634454727173,0.78125
23,16,1.5952973365783691,0.6875
23,17,1.5176328420639038,0.6875
23,18,0.9323377013206482,0.78125
23,19,1.2167060375213623,0.71875
23,20,0.8269977569580078,0.78125
23,21,0.71260005235672,0.8125
23,22,0.5560301542282104,0.875
23,23,0.4143678545951843,0.875
23,24,0.34791839122772217,0.90625
23,25,0.4814611077308655,0.90625
23,26,0.03454769775271416,1.0
23,27,0.5884122848510742,0.875
23,28,0.7175072431564331,0.875
23,29,0.1690213531255722,0.90625
23,30,0.07363345474004745,0.96875
23,31,0.2506577968597412,0.9375
23,32,0.11231008172035217,0.96875
23,33,0.07724177837371826,0.96875
23,34,0.027168964967131615,1.0
23,35,0.4685240685939789,0.875
23,36,0.40858107805252075,0.90625
23,37,0.05038003996014595,0.96875
23,38,0.10612513870000839,0.96875
23,39,0.1554977148771286,0.96875
23,40,0.3702506721019745,0.90625
23,41,0.29518216848373413,0.90625
23,42,0.012624143622815609,1.0
23,43,0.04191586375236511,0.96875
23,44,0.01615222729742527,1.0
23,45,0.06921006739139557,1.0
23,46,0.34824511408805847,0.875
23,47,0.17319338023662567,0.96875
23,48,0.27066677808761597,0.9375
23,49,0.0193419698625803,1.0
23,50,0.04994777962565422,0.96875
23,51,0.20176634192466736,0.96875
23,52,0.06491896510124207,0.96875
23,53,0.027016613632440567,1.0
23,54,0.027347929775714874,1.0
23,55,0.09378873556852341,0.96875
23,56,0.175473153591156,0.96875
23,57,0.2527780830860138,0.9375
23,58,0.01660926453769207,1.0
23,59,0.0565933920443058,0.96875
23,60,0.00807094294577837,1.0
23,61,0.391263484954834,0.9375
23,62,0.051969900727272034,0.96875
23,63,0.030489040538668633,1.0
23,64,0.03630270063877106,0.96875
23,65,0.04961589351296425,1.0
23,66,0.010328962467610836,1.0
23,67,0.013158752582967281,1.0
23,68,0.1502729058265686,0.96875
23,69,0.022458110004663467,1.0
23,70,0.025437355041503906,1.0
23,71,0.01736985705792904,1.0
23,72,0.016244128346443176,1.0
23,73,0.020315488800406456,1.0
23,74,0.20520144701004028,0.96875
23,75,0.018375974148511887,1.0
23,76,0.026383351534605026,1.0
23,77,0.03137378394603729,1.0
23,78,0.022457050159573555,1.0
23,79,0.24448464810848236,0.96875
23,80,0.1413584053516388,0.96875
23,81,0.21656641364097595,0.96875
23,82,0.03368079289793968,1.0
23,83,0.028423329815268517,1.0
23,84,0.028247911483049393,1.0
23,85,0.021046873182058334,1.0
23,86,0.013020296581089497,1.0
23,87,0.19457846879959106,0.96875
23,88,0.020620964467525482,1.0
23,89,0.017645027488470078,1.0
23,90,0.11408378928899765,0.96875
23,91,0.12066812068223953,0.96875
23,92,0.015113936737179756,1.0
23,93,0.2033820003271103,0.96875
23,94,0.018685804679989815,1.0
23,95,0.02498030662536621,1.0
23,96,0.01726824790239334,1.0
23,97,0.2008076310157776,0.96875
23,98,0.014688825234770775,1.0
23,99,0.021352965384721756,1.0
23,100,0.014336093328893185,1.0
24,1,3.663872241973877,0.46875
24,2,3.8300516605377197,0.40625
24,3,4.200761795043945,0.375
24,4,3.159560441970825,0.53125
24,5,2.5635452270507812,0.5625
24,6,3.0050885677337646,0.53125
24,7,1.9672390222549438,0.6875
24,8,2.3597328662872314,0.65625
24,9,1.8986001014709473,0.65625
24,10,2.142508029937744,0.65625
24,11,1.5085585117340088,0.75
24,12,2.020301103591919,0.65625
24,13,1.3336352109909058,0.78125
24,14,2.2205846309661865,0.625
24,15,1.4198880195617676,0.75
24,16,1.5649802684783936,0.625
24,17,1.584633231163025,0.71875
24,18,1.029015302658081,0.78125
24,19,1.1963266134262085,0.71875
24,20,0.6456762552261353,0.78125
24,21,0.7467350959777832,0.78125
24,22,0.8253082633018494,0.78125
24,23,0.5171932578086853,0.84375
24,24,0.2409144937992096,0.90625
24,25,0.19438989460468292,0.9375
24,26,0.10173401236534119,0.96875
24,27,0.6912853717803955,0.875
24,28,0.4573959708213806,0.875
24,29,0.17262336611747742,0.96875
24,30,0.053464118391275406,0.96875
24,31,0.06566256284713745,1.0
24,32,0.09986056387424469,0.96875
24,33,0.459300696849823,0.875
24,34,0.05065057426691055,0.96875
24,35,0.4732251763343811,0.90625
24,36,0.3176147937774658,0.9375
24,37,0.34114688634872437,0.9375
24,38,0.2781335115432739,0.96875
24,39,0.17330269515514374,0.90625
24,40,0.37441515922546387,0.90625
24,41,0.16667944192886353,0.90625
24,42,0.008968494832515717,1.0
24,43,0.04238585755228996,0.96875
24,44,0.21235862374305725,0.96875
24,45,0.27215349674224854,0.96875
24,46,0.5409135222434998,0.875
24,47,0.19477497041225433,0.9375
24,48,0.27010706067085266,0.96875
24,49,0.24038395285606384,0.96875
24,50,0.07432746142148972,0.96875
24,51,0.4255794882774353,0.9375
24,52,0.028803758323192596,1.0
24,53,0.022604111582040787,1.0
24,54,0.033026836812496185,1.0
24,55,0.08079322427511215,0.96875
24,56,0.19814488291740417,0.9375
24,57,0.2515469193458557,0.96875
24,58,0.21285362541675568,0.96875
24,59,0.22039540112018585,0.96875
24,60,0.2142283171415329,0.96875
24,61,0.7459822297096252,0.875
24,62,0.02727445214986801,1.0
24,63,0.23811131715774536,0.96875
24,64,0.2531388998031616,0.9375
24,65,0.1758417785167694,0.96875
24,66,0.008197116665542126,1.0
24,67,0.027905715629458427,1.0
24,68,0.160477876663208,0.96875
24,69,0.022001679986715317,1.0
24,70,0.019295500591397285,1.0
24,71,0.01246106717735529,1.0
24,72,0.011877452954649925,1.0
24,73,0.018033407628536224,1.0
24,74,0.012136485427618027,1.0
24,75,0.019354835152626038,1.0
24,76,0.029004624113440514,1.0
24,77,0.021988140419125557,1.0
24,78,0.018443100154399872,1.0
24,79,0.9747195839881897,0.84375
24,80,0.255055695772171,0.9375
24,81,0.2350381463766098,0.96875
24,82,0.03396856412291527,1.0
24,83,0.23230628669261932,0.96875
