experiment,scope,group_level,group_value,N,RMSE,MAE,Bias,R2,formal_RMSE_abs_difference
B_OLD_CKPT_NEW_DATA,S_CC,concentration,CO:100,34,15.207748809840696,10.833278309166174,-1.8680265894635877,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,CO:125,34,15.289773413938597,11.496659985972215,2.2679649153023878,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,CO:150,34,23.27194374563777,19.162849335573274,10.47645718075692,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,CO:175,34,16.735274978952372,11.956515387430644,2.751814787348829,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,CO:200,34,20.172228652761852,18.25008703890296,7.56811724182748,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,CO:225,34,15.361976383742105,11.60080008750277,0.395550377830523,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,CO:250,34,14.33885692457458,7.1319892768964035,-7.1319892768964035,nan,
B_OLD_CKPT_NEW_DATA,S_CC,gas,Ethanol,333,8.83090353718803,6.864122180107587,-0.25768278185026666,0.9380495534116491,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:12.5,29,1.6506842411467317,1.0975390299366408,1.0975390299366408,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:25,33,7.935953556410871,7.021220911086447,6.780341186286951,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:37.5,33,9.154132565401751,7.793073361731034,7.673774429457813,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:50,34,5.735094032893113,4.376390422331461,1.9092963812382167,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:62.5,34,9.37871817960917,7.585159572550922,6.553277628981722,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:75,34,9.643735560730256,8.299625454081294,-1.5914160045678216,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:87.5,34,6.486355411810724,4.903548694405844,2.1629859433665666,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:100,34,8.870939318653003,7.5666421905937264,-7.527619476048426,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:112.5,34,8.86330151688349,6.925559555887368,-6.73905243456181,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethanol:125,34,14.346794526242174,12.256378319110759,-12.256378319110759,nan,
B_OLD_CKPT_NEW_DATA,S_CC,gas,Ethylene,340,4.682209998005309,2.7678863856740534,0.9518676910254507,0.9829929964874311,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:12.5,34,0.6978267247052101,0.2027732182211872,0.2027732182211872,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:25,34,3.0161105841386817,2.256471691141847,1.4283401672108011,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:37.5,34,2.9984813238710717,2.0251483203783125,1.4378810554696062,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:50,34,4.278092976203539,3.4732591092640868,2.776180980654335,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:62.5,34,9.158128631728287,4.210564285012625,1.97088327766018,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:75,34,5.616332477278988,4.313919159473837,3.8400035673942976,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:87.5,34,3.6377468616051187,2.7014996166217933,-0.7567226108904241,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:100,34,4.89692714459376,3.3944497181546662,3.158820542188896,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:112.5,34,5.0254767368599635,3.9203392634036285,-3.359043812585823,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Ethylene:125,34,2.1144798523937323,1.1804394750685507,-1.1804394750685507,nan,
B_OLD_CKPT_NEW_DATA,S_CC,gas,Methane,327,25.17358067459121,19.954710717411867,5.800404264640897,0.8744682398852652,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:25,34,31.624557765167044,27.181658202294262,27.181658202294262,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:50,33,27.37020056654051,23.732352568111722,21.483247579312717,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:75,34,22.845638587110912,19.709287878979527,17.110166845942473,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:100,34,16.975333849938497,14.574943777568214,12.929542359542355,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:125,34,24.220099810086527,19.907122837931865,14.946871723397836,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:150,34,13.651843077416473,10.50511822130652,8.622685133065827,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:175,34,13.08041942032538,10.364845108958809,3.9445265843511463,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:200,34,25.6764576546848,20.743119646509548,-5.461809223229232,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:225,22,28.71886627754789,20.691747896248387,-18.283714891557892,nan,
B_OLD_CKPT_NEW_DATA,S_CC,concentration,Methane:250,34,37.688961551332746,32.50814891846681,-32.50814891846681,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,all,all,1360,20.95724648811937,11.392640665481895,0.5987565175579692,0.9002777985160704,0.0
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,gas,CO,340,15.998908685246002,11.46934347056651,1.2002195600322092,0.9503582876860431,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:25,34,3.4537493337286125,1.1257200277838948,1.1257200277838948,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:50,34,13.938652240756907,10.851135424371973,1.9243527411271648,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:75,34,14.772232264216589,12.284399832064805,-5.507765805295115,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:100,34,15.207748809840696,10.833278309166174,-1.8680265894635877,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:125,34,15.289773413938597,11.496659985972215,2.2679649153023878,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:150,34,23.27194374563777,19.162849335573274,10.47645718075692,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:175,34,16.735274978952372,11.956515387430644,2.751814787348829,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:200,34,20.172228652761852,18.25008703890296,7.56811724182748,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:225,34,15.361976383742105,11.60080008750277,0.395550377830523,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:250,34,14.33885692457458,7.1319892768964035,-7.1319892768964035,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,gas,Ethanol,340,8.77993766792924,6.8243168752064145,-0.1508626904758365,0.940198938800312,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:12.5,34,2.0907560836282597,1.4159072112276638,1.4159072112276638,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:25,34,8.032887582676517,7.130954184529719,6.897159157518443,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:37.5,34,9.108579412025634,7.783003147345377,7.667213007197838,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:50,34,5.735094032893113,4.376390422331461,1.9092963812382167,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:62.5,34,9.37871817960917,7.585159572550922,6.553277628981722,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:75,34,9.643735560730256,8.299625454081294,-1.5914160045678216,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:87.5,34,6.486355411810724,4.903548694405844,2.1629859433665666,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:100,34,8.870939318653003,7.5666421905937264,-7.527619476048426,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:112.5,34,8.86330151688349,6.925559555887368,-6.73905243456181,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:125,34,14.346794526242174,12.256378319110759,-12.256378319110759,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,gas,Ethylene,340,4.682209998005309,2.7678863856740534,0.9518676910254507,0.9829929964874311,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:12.5,34,0.6978267247052101,0.2027732182211872,0.2027732182211872,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:25,34,3.0161105841386817,2.256471691141847,1.4283401672108011,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:37.5,34,2.9984813238710717,2.0251483203783125,1.4378810554696062,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:50,34,4.278092976203539,3.4732591092640868,2.776180980654335,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:62.5,34,9.158128631728287,4.210564285012625,1.97088327766018,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:75,34,5.616332477278988,4.313919159473837,3.8400035673942976,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:87.5,34,3.6377468616051187,2.7014996166217933,-0.7567226108904241,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:100,34,4.89692714459376,3.3944497181546662,3.158820542188896,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:112.5,34,5.0254767368599635,3.9203392634036285,-3.359043812585823,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:125,34,2.1144798523937323,1.1804394750685507,-1.1804394750685507,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,gas,Methane,340,37.44127730751427,24.5090159304806,0.3938015096500528,0.7281262067552614,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:25,34,31.624557765167044,27.181658202294262,27.181658202294262,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:50,34,27.239820147839133,23.696626470713852,21.51367162864423,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:75,34,22.845638587110912,19.709287878979527,17.110166845942473,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:100,34,16.975333849938497,14.574943777568214,12.929542359542355,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:125,34,24.220099810086527,19.907122837931865,14.946871723397836,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:150,34,13.651843077416473,10.50511822130652,8.622685133065827,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:175,34,13.08041942032538,10.364845108958809,3.9445265843511463,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:200,34,25.6764576546848,20.743119646509548,-5.461809223229232,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:225,34,91.8828880692146,65.89928824207657,-64.34114923904156,nan,
B_OLD_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:250,34,37.688961551332746,32.50814891846681,-32.50814891846681,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,all,all,1360,30.874489503755857,10.758413922005742,-1.2656980926320849,0.7835672459937137,0.0
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,gas,CO,340,15.962721684792758,11.766207754652015,-2.077186202123486,0.9505825971226854,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:25,34,6.392557525973983,2.8533716516250096,2.8533716516250096,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:50,34,14.19653887266863,11.753326688465084,-2.6700651420338533,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:75,34,18.70737522755632,15.102387092204836,7.31911172589505,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:100,34,15.179637338148973,11.417686473673761,5.068870237649129,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:125,34,12.726418109839438,9.386995177729423,4.07626053022778,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:150,34,13.311965191542473,10.903901554017564,4.059271045353585,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:175,34,17.058915503809246,11.651493157174672,-8.480232842060136,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:200,34,18.519572116237516,15.586778500310492,-5.169957198447484,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:225,34,22.819934511539685,17.79993436061872,-16.622289138743355,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,CO:250,34,15.211520461159163,11.206202890700588,-11.206202890700588,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,gas,Ethanol,340,20.443154643302304,6.351845027071149,1.9966535038763795,0.6757933988693546,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:12.5,34,57.654374627677235,15.143392134375851,15.143392134375851,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:25,34,7.612885232332196,4.518181253370939,2.3340068819824857,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:37.5,34,20.728881588417657,10.562716980203202,7.265307048580185,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:50,34,8.366036866292967,4.5178836508440705,-1.1142028752638375,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:62.5,34,8.216576160923392,5.216047029135037,5.1264527351791775,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:75,34,7.665777250086167,5.905696148663449,-2.6664166554820423,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:87.5,34,7.976769411245367,5.225475586456794,4.222912751436359,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:100,34,6.489752039474908,5.168940901497168,-3.939976518026157,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:112.5,34,6.357807827251027,4.627019518160024,-3.771843396013268,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethanol:125,34,5.012181249436337,2.633097068004957,-2.633097068004957,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,gas,Ethylene,340,31.141847243291696,8.801965914109603,3.3518693952659895,0.2476589383955281,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:12.5,34,70.58419298546434,22.011182444657067,22.011182444657067,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:25,34,4.501605587225602,2.8452315768086405,-1.0689756237572927,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:37.5,34,36.885816978912935,10.031420250565077,4.3305740172961045,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:50,34,4.209829851995988,3.146677552603584,0.4923180829827253,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:62.5,34,32.96779137567006,10.331666488945578,4.888135625750992,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:75,34,5.031265154553653,3.5460648203840592,0.09476587602189777,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:87.5,34,44.98382920767756,21.077693320453193,12.989127679232032,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:100,34,4.618395430944663,3.257638507223756,-1.6794746411449812,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:112.5,34,10.218343618196966,6.639871907064881,-3.4067472359884485,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Ethylene:125,34,7.482624760173277,5.132212272390201,-5.132212272390201,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,gas,Methane,340,46.58745220968284,16.1136369921902,-8.334129067547222,0.5790757423729489,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:25,34,5.993437485679195,4.0200181312697225,4.0200181312697225,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:50,34,8.265059100678712,5.599630793004789,-1.9954452948771533,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:75,34,6.619837217856935,5.268010606505185,-0.2164757733850744,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:100,34,13.849682957120615,6.074164342628458,3.857544849539995,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:125,34,30.83552922233517,12.138789403389449,10.290398191721472,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:150,34,5.577645706829292,4.496281790485252,2.8694513263483143,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:175,34,7.224687651820978,4.700373538967992,-0.28173505185061243,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:200,34,14.094349308734728,8.313655466685617,3.8241520742105934,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:225,34,141.56796318484302,103.51049703936394,-98.69425031884786,nan,
C_NEW_CKPT_OLD_DATA,PIPELINE_ALL,concentration,Methane:250,34,9.474364770168364,7.014948809601612,-7.014948809601612,nan,
C_NEW_CKPT_OLD_DATA,S_CC,all,all,1324,11.432589645650122,6.79529712569913,-0.28588134515813857,0.9693599776316173,0.0
C_NEW_CKPT_OLD_DATA,S_CC,gas,CO,340,15.962721684792758,11.766207754652015,-2.077186202123486,0.9505825971226854,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:25,34,6.392557525973983,2.8533716516250096,2.8533716516250096,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:50,34,14.19653887266863,11.753326688465084,-2.6700651420338533,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:75,34,18.70737522755632,15.102387092204836,7.31911172589505,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:100,34,15.179637338148973,11.417686473673761,5.068870237649129,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:125,34,12.726418109839438,9.386995177729423,4.07626053022778,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:150,34,13.311965191542473,10.903901554017564,4.059271045353585,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:175,34,17.058915503809246,11.651493157174672,-8.480232842060136,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:200,34,18.519572116237516,15.586778500310492,-5.169957198447484,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:225,34,22.819934511539685,17.79993436061872,-16.622289138743355,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,CO:250,34,15.211520461159163,11.206202890700588,-11.206202890700588,nan,
C_NEW_CKPT_OLD_DATA,S_CC,gas,Ethanol,332,9.059695665283806,4.885925630133104,0.8022957569818345,0.9347332950429135,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:12.5,28,2.701950790571577,1.4241190203135325,1.4241190203135325,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:25,34,7.612885232332196,4.518181253370939,2.3340068819824857,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:37.5,33,20.585624643532622,10.125223555360874,8.243043625809888,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:50,33,5.431193509209678,3.518425579657528,-0.011602962393044824,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:62.5,34,8.216576160923392,5.216047029135037,5.1264527351791775,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:75,34,7.665777250086167,5.905696148663449,-2.6664166554820423,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:87.5,34,7.976769411245367,5.225475586456794,4.222912751436359,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:100,34,6.489752039474908,5.168940901497168,-3.939976518026157,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:112.5,34,6.357807827251027,4.627019518160024,-3.771843396013268,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethanol:125,34,5.012181249436337,2.633097068004957,-2.633097068004957,nan,
C_NEW_CKPT_OLD_DATA,S_CC,gas,Ethylene,330,7.147703250145792,4.305148094833644,-1.1515815170281936,0.960421389924711,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:12.5,31,2.366514927164888,1.1574259070432278,1.1574259070432278,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:25,34,4.501605587225602,2.8452315768086405,-1.0689756237572927,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:37.5,33,5.781131279831472,3.896008743006442,-1.9775904064221956,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:50,34,4.209829851995988,3.146677552603584,0.4923180829827253,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:62.5,33,7.380377584267832,4.962929109822717,-0.645557234074736,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:75,34,5.031265154553653,3.5460648203840592,0.09476587602189777,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:87.5,29,13.714306321074927,8.86800115149125,1.188718830487898,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:100,34,4.618395430944663,3.257638507223756,-1.6794746411449812,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:112.5,34,10.218343618196966,6.639871907064881,-3.4067472359884485,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Ethylene:125,34,7.482624760173277,5.132212272390201,-5.132212272390201,nan,
C_NEW_CKPT_OLD_DATA,S_CC,gas,Methane,322,11.4625828163286,6.067194339579715,1.3707953945153564,0.9738203120720248,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:25,34,5.993437485679195,4.0200181312697225,4.0200181312697225,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:50,34,8.265059100678712,5.599630793004789,-1.9954452948771533,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:75,34,6.619837217856935,5.268010606505185,-0.2164757733850744,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:100,34,13.849682957120615,6.074164342628458,3.857544849539995,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:125,33,22.497956353202884,8.718752718643675,6.814349652076668,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:150,34,5.577645706829292,4.496281790485252,2.8694513263483143,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:175,34,7.224687651820978,4.700373538967992,-0.28173505185061243,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:200,34,14.094349308734728,8.313655466685617,3.8241520742105934,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:225,17,9.10913830228389,7.020994078727858,2.611499362304277,nan,
C_NEW_CKPT_OLD_DATA,S_CC,concentration,Methane:250,34,9.474364770168364,7.014948809601612,-7.014948809601612,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,all,all,1360,12.013208593833228,6.983101535620333,-0.12673307578890466,0.9672326401205757,0.0
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,gas,CO,340,15.962721684792758,11.766207754652015,-2.077186202123486,0.9505825971226854,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:25,34,6.392557525973983,2.8533716516250096,2.8533716516250096,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:50,34,14.19653887266863,11.753326688465084,-2.6700651420338533,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:75,34,18.70737522755632,15.102387092204836,7.31911172589505,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:100,34,15.179637338148973,11.417686473673761,5.068870237649129,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:125,34,12.726418109839438,9.386995177729423,4.07626053022778,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:150,34,13.311965191542473,10.903901554017564,4.059271045353585,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:175,34,17.058915503809246,11.651493157174672,-8.480232842060136,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:200,34,18.519572116237516,15.586778500310492,-5.169957198447484,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:225,34,22.819934511539685,17.79993436061872,-16.622289138743355,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,CO:250,34,15.211520461159163,11.206202890700588,-11.206202890700588,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,gas,Ethanol,340,9.100783135045218,4.9707148109003025,0.9831703465290631,0.9357484577581587,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:12.5,34,3.819440978733011,2.1525731931957544,2.1525731931957544,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:25,34,7.612885232332196,4.518181253370939,2.3340068819824857,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:37.5,34,20.582144976879995,10.429392983073233,8.602571286744334,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:50,34,5.874352409886896,3.8307244274456775,0.4045202542789453,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:62.5,34,8.216576160923392,5.216047029135037,5.1264527351791775,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:75,34,7.665777250086167,5.905696148663449,-2.6664166554820423,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:87.5,34,7.976769411245367,5.225475586456794,4.222912751436359,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:100,34,6.489752039474908,5.168940901497168,-3.939976518026157,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:112.5,34,6.357807827251027,4.627019518160024,-3.771843396013268,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethanol:125,34,5.012181249436337,2.633097068004957,-2.633097068004957,nan,
