mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
H2b_source_aug_target_Ridge,test,C1-nonCO,source_aug_target_ridge_ppm,2010,11.725776387103405,4.827170978295245,0.09436136161622079,0.9032194337709039,9.74752015003828
H2b_source_aug_target_Ridge,test,C2,source_aug_target_ridge_ppm,2680,14.424022716156855,6.782793227618366,0.10385096228963267,0.832568728852666,16.386623771424837
H2b_source_aug_target_Ridge,test,C2-CO,source_aug_target_ridge_ppm,670,15.77817007714271,11.600644312185516,0.07012520034285648,1.225212814088032,25.630547221411007
H2b_source_aug_target_Ridge,test,C2-CO_low_25_100,source_aug_target_ridge_ppm,268,12.738959722327138,8.786099631951762,0.05661759876589839,3.822056015379957,21.597982093525854
H2b_source_aug_target_Ridge,test,C2-CO_mid_125_175,source_aug_target_ridge_ppm,201,17.673693331545884,13.420056525586356,0.07854974814020393,6.938855587556492,26.666613457209706
H2b_source_aug_target_Ridge,test,C2-CO_high_200_250,source_aug_target_ridge_ppm,201,17.352270002044254,13.533958339096346,0.07712120000908557,-7.950887561102992,28.3157553163781
H2b_source_aug_target_Ridge,test,C2-nonCO,source_aug_target_ridge_ppm,2010,13.943446181887682,5.176842866095982,0.11287536747936501,0.7016873671075436,11.241800165500203
H2b_source_aug_target_Ridge,test,C3,source_aug_target_ridge_ppm,2680,17.384150201550817,5.800170248186876,0.14656974552948457,1.1350720468175644,11.388205471546947
H2b_source_aug_target_Ridge,test,C3-CO,source_aug_target_ridge_ppm,670,10.733735781761435,8.182991598403664,0.04770549236338416,1.4058915196909574,17.444671072118503
H2b_source_aug_target_Ridge,test,C3-CO_low_25_100,source_aug_target_ridge_ppm,268,9.47357469186298,6.735093531413157,0.04210477640827991,1.495239911366803,15.34161978271259
H2b_source_aug_target_Ridge,test,C3-CO_mid_125_175,source_aug_target_ridge_ppm,201,11.936366496967976,9.684465126255187,0.05305051776430211,7.189707790682492,17.92008390986311
H2b_source_aug_target_Ridge,test,C3-CO_high_200_250,source_aug_target_ridge_ppm,201,11.040921355086454,8.612048826539485,0.04907076157816202,-4.4970559402017045,17.775587175278957
H2b_source_aug_target_Ridge,test,C3-nonCO,source_aug_target_ridge_ppm,2010,19.092944849582977,5.00589646478128,0.16698797084089476,1.0447988891931,7.799583500408479
H2b_source_aug_target_Ridge,test,nonCO_ALL,source_aug_target_ridge_ppm,6030,15.23651388755279,5.003303436390837,0.12849111195620808,0.8832352300238492,9.578756171340471
H8_style_source_aug_CO_else_Ridge,test,ALL,H8_style_source_aug_CO_else_Ridge_ppm,8040,16.125156058136636,6.794498828297621,0.11916270517959378,0.9298232505644627,14.587598126890583
H8_style_source_aug_CO_else_Ridge,test,C1,H8_style_source_aug_CO_else_Ridge_ppm,2680,16.235234557351497,7.256799266352195,0.10079569143281165,0.621958632624813,15.340679428465366
H8_style_source_aug_CO_else_Ridge,test,C1-CO,H8_style_source_aug_CO_else_Ridge_ppm,670,24.699169243726477,13.519777979024482,0.10977408552767323,-0.9263838152660314,27.017852778710733
H8_style_source_aug_CO_else_Ridge,test,C1-CO_low_25_100,H8_style_source_aug_CO_else_Ridge_ppm,268,13.331142008792117,10.046513472759894,0.059249520039076076,3.622981380405641,21.392710976233282
H8_style_source_aug_CO_else_Ridge,test,C1-CO_mid_125_175,H8_style_source_aug_CO_else_Ridge_ppm,201,14.857610448818521,11.91369358851509,0.06603382421697121,6.981255340520297,24.487905539783497
H8_style_source_aug_CO_else_Ridge,test,C1-CO_high_200_250,H8_style_source_aug_CO_else_Ridge_ppm,201,39.69620661776801,19.75688171122,0.17642758496785785,-14.899843231947925,35.45832391143341
H8_style_source_aug_CO_else_Ridge,test,C1-nonCO,H8_style_source_aug_CO_else_Ridge_ppm,2010,12.169393345584066,5.169139695461435,0.09761956052663046,1.138072781921761,9.993758605683514
