experiment_id,method,target,scope,class_id,gas,true_ppm,seed,N,RMSE,MAE,NRMSE_range,R2,Bias
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,87.5,42,34,5.304341668167816,4.330233981340623,0.047149703717047256,nan,3.3112379808415646
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,100.0,42,34,3.6754734425951656,2.5437776084877113,0.032670875045290364,nan,-0.8746868402443172
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,112.5,42,34,6.868565624577179,5.18567261805974,0.061053916662908256,nan,-4.521675012436498
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,0,Ethanol,125.0,42,34,4.6407867295986565,2.8284239873739017,0.041251437596432496,nan,-2.8284239873739017
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,25.0,42,34,8.104301835905208,4.1220710724464364,0.03601911927068982,nan,4.1220710724464364
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,50.0,42,34,12.554633953417817,9.970398310503093,0.055798373126301405,nan,3.5296426734606863
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,75.0,42,34,16.298496057410965,13.348795365619102,0.07243776025515984,nan,-2.2992164141477094
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,100.0,42,34,18.73067841061254,14.821907822664517,0.0832474596027224,nan,3.6524571929899308
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,125.0,42,34,23.657201213142073,16.685237024805758,0.10514311650285367,nan,7.915296060823333
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,150.0,42,34,25.517808981760762,21.113904067101952,0.11341248436338115,nan,11.787476557782504
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,175.0,42,34,11.870024471042354,9.678685277317971,0.0527556643157438,nan,0.6894920304955067
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,200.0,42,34,31.412542168804876,19.863896183724282,0.13961129852802168,nan,0.28546067808088
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,225.0,42,34,19.130640986744062,14.07082787513145,0.08502507105219584,nan,-6.846021741960668
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,1,CO,250.0,42,34,20.39425079174972,12.666233938208588,0.09064111462999874,nan,-12.666233938208588
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,12.5,42,34,0.7008338712165367,0.18252627463001914,0.0062296344108136595,nan,0.18252627463001914
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,25.0,42,34,5.448781795325745,4.844795585530165,0.04843361595845107,nan,4.8407380695632725
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,37.5,42,34,4.867163020555857,3.9823721901573492,0.04326367129382984,nan,3.6588454285294945
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,50.0,42,34,5.400135327782043,4.6917062360635455,0.04800120291361816,nan,3.905870477824983
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,62.5,42,34,7.318370900337439,6.017591319377105,0.06505218578077723,nan,3.51053140068844
