replicate,sampled_file_count,sampled_window_count,a4_minus_a0t_rmse,a4_minus_a0t_mean_excess_squared_error
648,80,1366,0.7320893449876653,20.312708403780857
649,80,1361,-3.7739409677814457,-139.99680052142926
650,80,1365,-3.2874881036938213,-138.31521737474534
651,80,1363,-0.9955585470720152,-47.208379500506084
652,80,1362,3.289809062379149,119.77906726446179
653,80,1372,-1.2033837817961022,-43.73036517831545
654,80,1359,-4.284869180091196,-183.59929346071064
655,80,1379,-3.1261562194831214,-132.25518236506593
656,80,1375,1.4374578691685702,45.98404386793492
657,80,1337,-8.702360675393848,-420.6103141287456
658,80,1366,-2.243386584154539,-76.97469460479354
659,80,1355,-3.179813859637971,-115.70113378505108
660,80,1362,-8.773974991694168,-367.3908741141338
661,80,1360,-11.95806084839657,-520.5456335430916
662,80,1375,1.436115846347807,61.218631014885034
663,80,1350,-8.184798243144844,-345.90991595669374
664,80,1364,-1.8206363185071481,-73.56653777891952
665,80,1348,-2.6830093292133057,-104.99176930842003
666,80,1339,-5.513955364676605,-224.55799648774683
667,80,1369,-5.654360897376202,-212.3323589353788
668,80,1361,-9.80240308950331,-409.42167334851285
669,80,1355,-3.6475296624075,-166.90432886640076
670,80,1358,-1.1151213010612864,-42.20913212317106
671,80,1371,-6.047648239756956,-334.0621999265773
672,80,1355,-7.33153734219162,-314.62876074079327
673,80,1351,-5.072523485091594,-214.3263338241896
674,80,1366,-1.7053712735151052,-62.26812955761294
675,80,1333,-2.6897373930397634,-100.2702158336727
676,80,1382,-2.1464122535515813,-92.40944156967666
677,80,1354,-0.5491561201965851,-23.068272144616515
678,80,1347,-7.507115384328026,-295.15904438336827
679,80,1356,-5.427919467370177,-233.95221129027868
680,80,1348,-3.967569577258253,-154.62039988429282
681,80,1345,-2.6684620317162935,-90.02488504052262
682,80,1346,-5.453792635485733,-234.52183546019103
683,80,1364,-6.658959347845375,-295.62041783725954
684,80,1353,0.9272672172113889,29.814500833343438
685,80,1344,-0.8079399942163512,-29.750538722226864
686,80,1331,-9.506763807137208,-476.54261624882474
687,80,1352,-2.7305339955089813,-114.17329428932567
688,80,1364,-5.824603940340834,-211.05481016891477
689,80,1360,-5.096053022020303,-218.97899901890545
690,80,1366,-2.097701932747402,-62.273309165765255
691,80,1375,-8.497081324680128,-358.49465298298037
692,80,1342,-2.698272170748819,-103.6732298561438
693,80,1350,-1.9718496241159613,-55.151166570250126
694,80,1334,-4.927358082353823,-200.747127856587
695,80,1353,-5.030862353458719,-189.44580838337467
696,80,1336,-8.077595214155952,-384.3180154783145
697,80,1345,-7.016112533632896,-316.47148705871336
698,80,1364,-7.06134995757478,-312.32168278810616
699,80,1363,-10.873690508376082,-499.19974981671305
700,80,1363,-5.8813708640640705,-296.09735578974687
701,80,1366,-2.5665322007674085,-88.93268055402415
702,80,1340,-5.673530989534939,-256.894787168776
703,80,1346,-7.380829532609319,-392.60988963140255
704,80,1329,-3.3652435207152323,-129.88913094638843
705,80,1357,2.425239650912264,93.80013969077848
706,80,1366,-7.757368782683805,-263.35688095353845
707,80,1356,-0.7638331714545892,-26.619210722474463
708,80,1353,3.745825573453745,111.27054726433376
709,80,1363,1.4577926831592478,45.24063865144173
710,80,1363,0.3564010289629955,12.986393399244946
711,80,1363,-4.326289583688521,-162.36855754437195
712,80,1355,-4.0838184597021225,-170.59010219584107
713,80,1356,-7.440078682672251,-253.84207512748398
714,80,1386,-7.790258374238174,-331.6315988868354
715,80,1362,-7.7295455414977425,-348.82801423468163
716,80,1364,-3.5650974355042067,-161.98286026121548
717,80,1368,-0.25827530480431804,-9.505570662768122
718,80,1351,-4.183998098710877,-156.2113139396182
719,80,1385,-5.773122729880033,-273.34155028711183
720,80,1344,-10.78864501457046,-458.03174072876806
721,80,1366,-5.662660932969661,-252.2446346285652
722,80,1356,-1.4831505539611811,-69.06647495218812
723,80,1359,-0.05237525126613818,-2.0128644476799593
724,80,1366,0.13875792865735193,4.897963027290714
725,80,1367,-3.4848844087584503,-152.83628345382482
726,80,1376,-1.8879531028046728,-69.25868589660448
727,80,1356,-0.6542861529119968,-29.756910342579147
728,80,1355,-7.837436825568673,-335.82690123709324
729,80,1384,0.7613138627278211,35.36529817292015
730,80,1364,-1.4926923709501008,-49.664700049646655
731,80,1357,3.919377207887255,130.24458912099726
732,80,1373,1.2868499799967985,49.68357709236281
733,80,1365,-3.4179344595578556,-137.3283967896618
734,80,1362,0.1416881433803212,4.99254243940419
735,80,1358,-4.504808836963537,-187.4150572548134
736,80,1374,-3.5490522534176208,-133.2612131534359
737,80,1362,-7.603914695185189,-297.52313340674425
738,80,1374,-7.24293219122551,-259.5989556196871
739,80,1361,0.8855476523936332,37.05187093491702
740,80,1345,-10.533262854728765,-505.9336240869643
741,80,1358,-3.5544009702673627,-136.08173071785222
742,80,1365,-2.740649752837328,-111.46620575004351
743,80,1366,-1.1096589195503768,-42.190451590644884
744,80,1353,1.4638969204554648,50.417998039773934
745,80,1353,0.6022085398772035,25.005962627771112
746,80,1366,1.212991456376983,37.33814640167046
747,80,1359,0.5442639006762349,16.66345899122806
748,80,1360,-2.786368423484806,-114.10730712790502
749,80,1361,-10.217403089778234,-497.91750105756995
750,80,1355,0.9104883994406059,33.00029750618377
751,80,1373,-1.1077279527005874,-35.66885079792515
752,80,1361,-4.966132128160988,-164.40260835828693
753,80,1360,-1.400578505473117,-53.119964587851996
754,80,1366,-9.03502071167216,-399.95919000187826
755,80,1365,-5.0757742458743,-201.43747820147988
756,80,1372,-8.72082144898004,-370.7374842126918
757,80,1359,-6.83700895780931,-268.84363992512664
758,80,1347,1.463870057826977,58.44342560383785
759,80,1364,1.2970340105896163,53.18054376734298
760,80,1357,1.2959039795397587,52.704029215524685
761,80,1359,2.583982739036937,104.71361340557982
762,80,1348,-9.091528994720186,-398.0957035260608
763,80,1378,-2.905771929642558,-124.96621086077644
764,80,1372,1.4461149013742602,40.6578385831528
765,80,1351,-8.177343740773445,-349.71841641908566
766,80,1372,-5.016445904552761,-210.43230451509442
767,80,1374,3.419836925450653,130.32991730797409
768,80,1367,-7.708409133796199,-322.96726866118183
769,80,1370,-8.878582242444695,-356.45861563812014
770,80,1370,1.0887673501931587,39.930506489020416
771,80,1325,-1.9092729424433195,-77.86313895486205
772,80,1359,-0.6990829077045628,-20.92676872476455
773,80,1356,-5.667430720091907,-233.25027737778845
774,80,1358,-2.3236956776379394,-83.65707599893192
775,80,1365,-3.22184294138923,-109.5379174181052
776,80,1353,0.6776852502190138,26.116259501435906
777,80,1338,-3.3772954077975523,-113.57739545523728
778,80,1357,-5.962346278422899,-272.9106567381107
779,80,1339,-5.734323749951351,-287.80204076970176
780,80,1330,1.947122685959478,84.01968434157456
781,80,1363,-6.457485205730119,-248.38791001560054
782,80,1355,-4.995829692307996,-206.87293698186272
783,80,1364,6.156188920929139,241.7089298997624
784,80,1348,-2.9357798607182026,-130.2969350662684
785,80,1371,-3.8182615862674183,-148.71071753804523
786,80,1338,-3.7249144144217503,-171.09011132093602
787,80,1348,-12.852711638249538,-513.8334657176763
788,80,1340,-4.441153309781168,-186.91424103047618
789,80,1379,-4.059637949375649,-199.50542483683608
790,80,1364,-2.733387894523574,-117.47482000019187
791,80,1368,2.0832548581072103,81.91079689193204
792,80,1345,-6.3208684778646145,-307.9174326537397
793,80,1370,-5.0173745207612495,-159.09484148185982
794,80,1367,1.05215063497214,41.96902203429336
795,80,1360,-8.8839785322938,-370.48844533917486
796,80,1358,-4.616155167157228,-193.16852809173923
797,80,1341,-5.419214268637406,-201.3280411705078
798,80,1371,-8.498748428340065,-412.1624006894447
799,80,1373,-2.986047876949531,-121.84842165258047
800,80,1361,-1.9720854565399328,-72.24513042743386
801,80,1348,-6.041030029833003,-293.67412668733664
802,80,1337,-2.940666792946029,-135.31009489837018
803,80,1372,-0.7518900529679584,-32.193029200768166
804,80,1343,1.705663933084896,43.27310071663759
805,80,1351,-0.052639609288700484,-2.2614234922093033
806,80,1354,-4.712506008755099,-187.96044858314264
807,80,1349,-4.183768233584519,-201.84883563028228
808,80,1388,3.0321223381438056,94.18394183307686
809,80,1387,0.5836831992657974,17.930522846610067
810,80,1361,-5.680696343429016,-287.5668707741647
811,80,1351,-2.746855114108449,-102.66704860148674
812,80,1353,-4.971898056494204,-190.24237944481422
813,80,1364,-5.212741175879545,-192.02527060769225
814,80,1363,-11.210155905906435,-469.0553385402471
815,80,1353,-3.7194745632438178,-144.50893706265984
816,80,1367,-6.070796838186954,-257.57272587248667
817,80,1378,-2.4869969200597204,-112.32755184082487
818,80,1357,-1.5262427692844192,-47.55452238160586
819,80,1385,-5.27452153330341,-243.30145768491118
820,80,1359,-2.936632510455599,-118.31413216210771
821,80,1360,-6.38351696055209,-275.4884871785343
822,80,1367,2.778573129126869,104.27098273190956
823,80,1346,-7.994304923657618,-268.55609784545743
824,80,1351,-4.233904678843551,-200.2869321021491
825,80,1374,-2.8973098489575086,-130.25454445681882
826,80,1363,-4.9141448292241705,-188.3444942579697
827,80,1375,-5.863610403738985,-235.27836923635317
828,80,1366,-1.8246150323381585,-72.11306966610539
829,80,1370,-4.587673785568747,-155.60677830565268
830,80,1388,-4.501465952752458,-172.779041303866
831,80,1358,-6.464713859352528,-274.22349991789326
832,80,1355,-2.9823741877789374,-114.24734958739498
833,80,1359,0.27372159473357627,9.05210006519286
834,80,1364,-6.846016430551149,-257.78468457040924
835,80,1359,-3.689346006752274,-157.42310180146103
836,80,1362,-2.0980169103965274,-92.67135368921089
837,80,1361,-8.127338195736495,-307.3207470264631
838,80,1360,-1.7074008782456502,-75.55239958528497
839,80,1374,-0.8960699305334785,-34.04025126806694
840,80,1370,-2.1486751198535714,-77.7331700210125
841,80,1355,-14.272219175246722,-602.0342093576929
842,80,1361,-7.136983747308605,-319.19251040282666
843,80,1366,-0.28521382295340914,-12.00959251718433
844,80,1338,-3.3182334183947617,-141.8514187247939
845,80,1351,-7.007609375057424,-280.9144607273809
846,80,1351,-10.696690408307763,-603.9274169434613
847,80,1351,-5.305288078906074,-228.2370277327498
848,80,1359,-2.168547732199304,-104.65431134855038
849,80,1368,-1.0498257950856562,-36.08676833074409
850,80,1352,-3.3895323120501892,-144.56161661730476
851,80,1353,-1.6077536016689074,-64.93307170096298
852,80,1331,0.8594931814953259,26.765411816800032
853,80,1350,-4.680780693220349,-186.55818938266378
854,80,1361,-3.475926883795431,-139.90461190900902
855,80,1342,-6.796387620380937,-279.0819265374723
856,80,1366,-5.6471510411324815,-270.4564296992327
857,80,1351,0.8998851659257809,30.01322287602777
858,80,1368,-2.1761778633430655,-67.77888257540616
859,80,1352,-4.898600113956933,-174.56853093721702
860,80,1337,-6.526050735446201,-255.21285009886657
861,80,1376,2.0461035852772937,72.05018795314514
862,80,1363,-1.8140110361885498,-67.86506159741725
863,80,1367,-6.0164711506762245,-251.96550775262426
864,80,1350,-1.3639920384209319,-61.51189170531393
865,80,1362,-1.2265576790301402,-51.300301904270384
866,80,1358,-7.948040799561975,-266.1829953608142
867,80,1358,-12.001289841920226,-583.9932959233869
868,80,1364,-0.8224519258255238,-25.095069692111366
869,80,1366,1.5891502430547746,63.413517754690886
870,80,1364,-3.0408371749547918,-105.7504261769111
871,80,1356,-2.147365178771132,-74.20568075965296
872,80,1347,0.9837745240182514,36.908301468566265
873,80,1358,-2.316290466160652,-107.98404588950274
874,80,1356,0.8313834756856462,26.224463920435028
875,80,1365,-9.619992220248818,-489.08647764915105
876,80,1360,-1.160050277321858,-45.74620599330582
877,80,1364,-3.1940366898651043,-147.5594050136791
878,80,1370,-1.3661646823038467,-51.14377698317149
879,80,1356,0.36221756817496953,13.046871737491983
880,80,1349,-2.376457517822601,-93.72446519454499
881,80,1359,-0.14166043816060991,-7.429842809021409
882,80,1369,-2.385923531986961,-88.49678154344697
883,80,1375,-3.198167132896689,-138.22234967036974
884,80,1357,-7.667434708471728,-329.19511247088514
885,80,1368,-6.469279868067757,-219.3495458645511
886,80,1377,-0.563196698423436,-21.143773627483128
887,80,1361,3.8301193625211525,168.07495039529562
888,80,1353,-8.166273685039243,-395.02359244487025
889,80,1332,2.4821862387077758,84.14158966771707
890,80,1350,-6.958551758015133,-302.1025737329889
891,80,1365,-0.8054264490126037,-31.058550731837826
892,80,1333,2.277764674013646,91.74931974814174
893,80,1352,-3.8722586280006563,-126.0464661720325
894,80,1356,-2.599205184949394,-102.86286833333267
895,80,1345,-10.328171330451696,-446.66336964084053
896,80,1366,2.1713872900473152,66.96494907417782
897,80,1361,-4.927271712982861,-194.40936746672216
898,80,1349,-3.1538561614548115,-125.69629346498976
899,80,1370,-0.5311822603610139,-19.209470413828427
900,80,1348,-6.4164616281211515,-259.1135682697919
901,80,1362,-2.69852561544684,-113.84021982021562
902,80,1374,-6.063712714959291,-277.72319906236544
903,80,1343,-3.0867471209024195,-109.6865314918257
904,80,1355,1.838288413003955,69.67678959494837
905,80,1382,-8.933637132879586,-433.0691903557072
906,80,1363,-8.613392218695914,-371.11637458240034
907,80,1357,-4.917521836056231,-195.24090149805997
908,80,1370,-8.479047171960262,-309.1131737709284
909,80,1352,-2.5090922680793923,-110.27724592287424
910,80,1364,-1.0990565861621313,-37.786697702783044
911,80,1359,-2.421767782338499,-110.814582723945
912,80,1359,-5.676297350922884,-202.4710235602272
913,80,1349,-0.5824373581659223,-21.58402320488736
914,80,1367,-3.503116342243377,-139.03259076748645
915,80,1346,-1.2947153186475404,-56.45451093352705
916,80,1381,-2.7083673690739865,-85.9073450792598
917,80,1360,3.1748002656811707,95.46644584403299
918,80,1371,-2.083985726706821,-56.54367350576335
919,80,1362,1.9139166258626084,74.90058593047343
920,80,1346,-2.3604876976220943,-110.35062174951392
921,80,1390,0.9916586069019111,35.65355375851354
922,80,1368,-7.555547586683073,-328.32916543925774
923,80,1368,-6.83615793035799,-244.32240572490167
924,80,1354,-3.4167770819838985,-102.59744327045848
925,80,1344,-0.41315799106590845,-21.57389393115716
926,80,1346,-2.1237213538576754,-86.34205425538647
927,80,1372,-5.166081497461937,-187.2677013693471
928,80,1362,0.6858474728093711,22.084110589961604
929,80,1362,1.1888405757206613,52.46980449379424
930,80,1379,1.9707206952082181,76.9728211577203
931,80,1359,-2.2369017113610603,-97.35663292754558
932,80,1338,-8.775778997726597,-421.4977323046871
933,80,1366,1.9140691035565638,76.05280492138395
934,80,1356,-11.185220571117178,-484.33430898359916
935,80,1361,3.583726498113325,122.16152447445037
936,80,1356,-1.2344149576472745,-39.63354171815878
937,80,1367,-4.502704908048887,-204.75247066671602
938,80,1355,-14.188128159349146,-556.4972994425884
939,80,1351,-6.384624647901436,-275.0957853438274
940,80,1343,-10.270275290906632,-424.3013588169896
941,80,1364,-8.90552788224544,-327.6199534506119
942,80,1372,-4.750276594625717,-192.9449496552416
943,80,1349,-4.050815605250044,-201.85816693337813
944,80,1342,0.5595505452390519,23.605345840423496
945,80,1363,-2.8208607211967767,-98.25292021223026
946,80,1370,-0.2346958597919837,-10.503440136747457
947,80,1356,-8.281554889721786,-378.8481697135248
948,80,1375,-6.219007194370445,-298.71719691956196
949,80,1380,0.6188320708646415,21.797376381103845
950,80,1367,-5.249175453188599,-207.0138313242937
951,80,1347,-6.356228568030129,-228.75700682123295
952,80,1376,-1.9655489931132557,-74.93175134123322
953,80,1345,-0.8682484980945695,-28.917250404258567
954,80,1369,-6.051376070625725,-219.18282148690597
955,80,1361,-8.646244776757488,-379.1679985724862
956,80,1344,-4.973193678183311,-206.88112606959925
957,80,1374,-7.334844586942809,-256.251330669442
958,80,1341,-1.9067568364125513,-88.72150347673292
959,80,1357,-11.509036487457696,-567.5372186015984
960,80,1365,-8.390517714797763,-330.6704918324275
961,80,1355,-2.8251466801848366,-116.55373919223588
962,80,1338,-3.4535565703257944,-134.07821248096053
963,80,1373,-5.882342781328308,-233.53088862851632
964,80,1382,-2.547072267603326,-104.09061405714698
965,80,1350,-0.6162055702403304,-19.500644884501256
966,80,1340,-11.38351296243178,-543.8795936209119
967,80,1357,-3.093705816258076,-140.0153562309409
968,80,1369,-1.7001753562310071,-71.9187840283922
969,80,1343,-0.27858658609042664,-11.957061984627387
970,80,1362,1.9935632437705308,59.673924514132274
971,80,1377,-2.61371759338817,-115.6968451632626
972,80,1350,-11.690614178853252,-543.4074900021303
973,80,1361,4.713865312667306,178.36682782084915
974,80,1368,-15.862150763477096,-759.4522825498841
975,80,1355,-2.0720637136624074,-61.05691556758427
976,80,1349,-6.809378215617789,-243.677074081549
977,80,1329,-2.545935250573585,-98.2654380873368
978,80,1350,-0.9298872358340056,-32.66996000844661
979,80,1396,-5.6144633541657,-224.44744996533845
980,80,1372,-1.2876161257290164,-49.36862590421744
981,80,1366,-2.4397256727021563,-101.94774308500965
982,80,1370,-3.5840364929060353,-120.21002691375121
983,80,1361,-3.773788994705612,-153.06621385313971
984,80,1352,-7.7921234966268536,-341.2928241860393
985,80,1376,1.899190551041917,53.816723700435475
986,80,1371,-2.558181104424847,-96.34947328212273
987,80,1335,-9.357791710954697,-471.2049302489729
988,80,1385,2.2114890690965616,88.60411134309565
989,80,1348,-1.500020496075095,-55.69432459299436
990,80,1362,-3.9918247383946444,-153.47014331222812
991,80,1366,-5.833692449562253,-212.56231846519154
992,80,1349,4.630685786500107,159.20571819509922
993,80,1381,0.29765493590765857,10.792377384118154
994,80,1360,-3.299500460608659,-151.07512174133979
995,80,1375,-3.981849974425412,-162.93520102924114
996,80,1368,-6.677535001821813,-266.6333877682346
997,80,1347,-4.061125983476398,-155.1791649526761
998,80,1351,-8.134049672054683,-308.179402138386
999,80,1347,-4.238863493667797,-145.17046814705026
1000,80,1368,-3.3196921069061958,-168.33220778561602
1001,80,1360,-2.6808357684031083,-89.08108319895831
1002,80,1368,-9.447506633783805,-386.27188934033313
1003,80,1363,-7.266520893336583,-308.9953957937968
1004,80,1383,0.3440813728033838,14.876793945385202
1005,80,1337,-7.836325411818176,-340.63786242564987
1006,80,1361,-1.7480686119950128,-54.86811702844495
1007,80,1357,-2.528852137388121,-98.19383826169161
1008,80,1370,-2.936719898743142,-144.66320752622494
1009,80,1350,-2.1974483299496885,-69.06369001472635
1010,80,1372,-1.4163193367769296,-54.86714189841115
1011,80,1357,-7.8682959520808495,-314.5062137900662
1012,80,1360,-2.884832992617909,-120.84166142607674
1013,80,1357,-0.8820907410484118,-36.59683207255026
1014,80,1361,-2.928905855838554,-109.86776224922416
1015,80,1395,3.3285463042396124,122.62819418768771
1016,80,1352,-2.0301340653156963,-74.54137978100175
1017,80,1345,-0.6348200922548557,-23.175262438607476
1018,80,1363,2.7065457868588396,90.29430683902449
1019,80,1348,-3.638352341005813,-153.89202660706073
1020,80,1368,-7.957228494800589,-409.4139358104484
1021,80,1353,3.193975361099932,92.42846991609834
1022,80,1371,-0.6151053969235036,-27.129297686795525
1023,80,1358,-3.07177545954697,-129.53055435424022
1024,80,1361,2.204175546976188,86.30281627176839
1025,80,1358,-3.5200561146801554,-144.2490209708011
1026,80,1355,-1.5912202838369254,-55.29070641884242
1027,80,1366,-5.830803936714538,-299.9075169590034
1028,80,1358,-3.4816179683766926,-134.83919277050677
1029,80,1360,-6.652853026031508,-229.939362217334
1030,80,1335,-10.174277196181293,-456.2567767227505
1031,80,1343,-3.336494900257975,-124.32235366537444
1032,80,1354,-9.489288486292025,-422.4928543573558
1033,80,1376,-1.7635379987460666,-77.56243800583067
1034,80,1360,-6.308409872144235,-218.97335425546157
1035,80,1366,1.656935657207736,59.48176931911463
1036,80,1361,-5.251636569186445,-222.82125401125376
1037,80,1357,-4.301244593226304,-170.54141048177172
1038,80,1367,-1.4626112430753828,-66.80389195962582
1039,80,1364,-2.077654892332557,-77.87770782718158
1040,80,1363,2.7627804817517116,110.66935337450693
1041,80,1373,-1.7010742199289943,-71.6954330738703
1042,80,1359,-5.688981779029692,-204.96697252861674
1043,80,1386,-6.510834874093728,-259.36237368688455
1044,80,1343,-7.8717162395879114,-348.23509580068446
1045,80,1363,-2.8908640729005697,-119.7763308438665
1046,80,1357,2.6335295091984587,89.64240193367334
1047,80,1350,-4.130195962711213,-192.4853900693241
1048,80,1351,-7.726555055134519,-355.50738035308177
1049,80,1337,-6.2952241767254655,-286.211101501423
1050,80,1361,-2.588792545349804,-90.5655016546926
1051,80,1347,-3.626176518210684,-156.79473835470563
1052,80,1373,-6.7076413535101125,-261.6633020038441
1053,80,1352,-3.7307015632672673,-153.98949352761878
1054,80,1354,-4.913141591958915,-140.5715482839007
1055,80,1382,-2.116110637467088,-84.25182102115087
1056,80,1351,3.0916353451346055,130.35842109233135
1057,80,1369,-2.3202355207279055,-105.26198221882976
1058,80,1389,-0.8778519832075631,-29.913458516319892
1059,80,1352,3.4326668425753564,109.38828281301997
1060,80,1366,3.2775116074973916,125.23157459137944
1061,80,1350,-4.2422756741094325,-171.37800294200983
1062,80,1348,-3.2893413804174294,-125.67303971101353
1063,80,1395,-4.432851424744687,-167.5949560224214
1064,80,1355,-2.7076875968539618,-112.11058446150577
1065,80,1351,0.20580776710961501,6.843278776842112
1066,80,1379,0.7376182618498888,27.720980643242143
1067,80,1361,-3.7606057381273246,-158.7893842309505
1068,80,1347,-5.807518427967093,-222.86799728896284
1069,80,1362,-2.0893896262892984,-60.74311350519581
1070,80,1362,-9.061167943209016,-356.30166882232703
1071,80,1385,-1.124014970791336,-43.02268474985165
1072,80,1370,-7.714305107741566,-367.4067670155202
1073,80,1367,-0.12106118066302685,-4.331234271823291
1074,80,1359,-7.398552593563354,-277.99361607974333
1075,80,1371,-3.115904379922263,-133.1989333315635
1076,80,1376,4.282421023822252,124.90771897023617
1077,80,1354,-6.749911797116937,-295.9821895301889
1078,80,1357,0.40551079320481875,13.002019918499343
1079,80,1364,2.1507653991380096,74.78153233829086
1080,80,1362,-6.336085075924398,-267.90427096484814
1081,80,1368,-3.8243363850644485,-155.9599567279057
1082,80,1367,1.1653676331958387,46.30704235240641
1083,80,1339,-6.247021362210402,-233.5455807435207
1084,80,1367,-4.107402697468139,-174.8880533572442
1085,80,1365,-5.467141712943889,-227.6067875279848
1086,80,1363,-5.950696053110423,-229.8816141978081
1087,80,1376,-4.163727874614597,-181.90774624674134
1088,80,1347,1.2583003039106373,41.41243840837836
1089,80,1367,-3.3649538730183686,-149.38766860426165
1090,80,1356,-3.047263999590033,-111.87116937064607
1091,80,1364,-5.920048737131971,-274.97843892843446
1092,80,1381,-3.113468514677784,-134.11623097443828
1093,80,1373,-7.603001422816508,-322.15628377478896
1094,80,1353,-3.329357008435462,-129.47982504591016
1095,80,1367,-4.269533575414133,-143.1788231501384
1096,80,1361,2.815876991860666,102.32216504596695
1097,80,1357,-4.443745467455859,-165.28832331657065
1098,80,1336,-1.6931755272859341,-68.04990432128045
1099,80,1377,-1.1392378813813373,-38.07575074965685
1100,80,1350,-2.4997033725492095,-91.59868074765234
1101,80,1354,-2.473400801873936,-116.22947045373752
1102,80,1357,-7.720797078172588,-378.3751696190587
1103,80,1340,-7.0485808745861345,-255.2984608736823
1104,80,1364,-11.320886374315538,-511.498109528603
1105,80,1371,1.4271945687393526,49.75605495828893
1106,80,1363,-3.0211203037171757,-125.01602335009932
1107,80,1363,-8.350261740875366,-299.9480688513394
1108,80,1375,-2.756244520701774,-99.25200826411319
1109,80,1358,3.4905001106267193,160.79407486073632
1110,80,1360,-4.46604527441027,-176.10166231300678
1111,80,1389,-2.390828066635631,-94.98782254569139
1112,80,1361,-5.843056261335075,-235.79430982115795
1113,80,1359,-7.002127759571739,-325.8448637681247
1114,80,1346,-9.289921161550996,-409.91300427722103
1115,80,1350,-10.18614736226689,-463.9724880505091
1116,80,1361,-1.663226928379732,-61.23809618847213
1117,80,1366,-4.097307490286834,-163.76716962766366
1118,80,1366,-1.000173224951304,-36.47067604412567
1119,80,1372,0.9345186470785407,38.46356883326689
1120,80,1363,-4.821497757730565,-196.17559072480742
1121,80,1369,-5.238847726478134,-219.32568699105673
1122,80,1371,-0.30874859986023573,-9.77415838188567
1123,80,1353,-5.711460525895749,-218.55201078645726
1124,80,1346,-3.8765469157884223,-133.6879965317086
1125,80,1350,-6.7582207369176714,-319.1466228948761
1126,80,1360,-3.5452137752401143,-143.92275654920482
1127,80,1357,0.19848517728226867,7.100180366747239
1128,80,1373,-2.074295875016041,-103.5945129343869
1129,80,1360,-8.234320165709608,-375.7729844857489
1130,80,1358,-6.343718248979648,-323.5553466421924
1131,80,1364,3.9839449793052495,174.64026029613345
1132,80,1355,-0.8418357846995086,-28.819737378267703
1133,80,1341,3.588551046614299,136.98352765006354
1134,80,1350,-4.205752948996345,-160.10896118233256
1135,80,1374,-3.1137259953027794,-129.2663879734371
1136,80,1372,-0.6393758125035944,-24.50892449146164
1137,80,1335,-5.153994224454575,-200.2901349497472
1138,80,1347,-4.058337829701118,-127.70499096989462
1139,80,1371,-4.466888312561288,-172.28544170325895
1140,80,1366,2.7147434075495944,98.7425053819913
1141,80,1340,-0.7724873168451758,-21.23152674808621
1142,80,1370,-6.922387950982031,-292.3934700523455
1143,80,1354,-0.39042959439681013,-17.413788361218963
1144,80,1371,-2.8507610243673476,-105.29832748574597
1145,80,1366,0.24273921771387563,7.312877576192491
1146,80,1344,-5.207129218830534,-236.8338469944898
1147,80,1387,-4.730351036995565,-195.25122072931873
1148,80,1347,-5.399276781810652,-197.99772564416594
1149,80,1373,-4.238761764045197,-174.083375829886
1150,80,1351,-6.4044876406751925,-260.84311441286263
1151,80,1365,-5.264026098508868,-228.04796804733024
1152,80,1373,-4.741761580366202,-181.4002760067587
1153,80,1357,-3.6407606489957995,-127.17607092727445
1154,80,1374,-6.584260598889443,-218.683130289919
1155,80,1360,-4.295752721909956,-185.39139910278445
1156,80,1373,0.047366772741924024,1.9919979789585796
1157,80,1370,-2.051798938424575,-77.00867068726343
1158,80,1340,0.07769314750282064,3.3195740957453665
1159,80,1366,-1.3360454172174485,-42.03486134266229
1160,80,1362,-9.351429825716195,-395.9963341281345
1161,80,1373,-3.0860098314199274,-103.40516630129626
1162,80,1363,1.4819501356222613,47.96938384079401
1163,80,1363,-7.498893541115489,-333.22100279448114
1164,80,1355,-5.412530272578362,-228.46799360868332
1165,80,1368,-6.577705672447273,-330.4326190147815
1166,80,1348,-1.9993096270957267,-81.85025838243709
1167,80,1371,-1.643334197003842,-49.16776904679477
1168,80,1375,2.42622522763439,79.40369979755472
1169,80,1342,4.747075489366809,173.07585726426498
1170,80,1331,-4.712638027268859,-190.72043755594837
1171,80,1354,-3.828903016387258,-144.29740185607093
1172,80,1376,-2.5291778727210357,-101.8132471034783
1173,80,1386,-2.117456465124164,-96.98927009184774
1174,80,1359,-2.0651767137675527,-90.95959805992607
1175,80,1370,-6.006760437117087,-277.31509823231346
1176,80,1350,-1.271421985060499,-48.14677035698412
1177,80,1352,-6.218905629680769,-292.93315689683646
1178,80,1364,-5.636195064582376,-175.26707629110635
1179,80,1343,-0.6567576873288452,-23.326709109271803
1180,80,1377,-2.2166554433854273,-93.3925815489057
1181,80,1328,-4.3008929134112215,-174.75469805600312
1182,80,1340,-4.279445693177802,-159.24149327307052
1183,80,1353,-6.341783732009201,-323.4428909853224
1184,80,1359,-5.017015154592446,-245.8635178890822
1185,80,1363,2.27933634533057,98.82424550410732
1186,80,1388,-0.6829905329656505,-28.67981642021236
1187,80,1349,-7.206475182857911,-264.4099073546702
1188,80,1364,-3.6292421821620557,-152.66610650448897
1189,80,1377,0.7718096520120277,27.308305623178356
1190,80,1371,-1.3521393635737375,-49.00762215581945
1191,80,1366,-1.5591311762310802,-73.35909347251965
1192,80,1349,-0.12312970130604128,-4.3250108833131975
1193,80,1364,-13.572584381750616,-569.807256522983
1194,80,1390,-2.3834781791634043,-96.33666410344554
1195,80,1354,-0.8813062593390697,-38.32889398847459
