step,method,source_ce,raw_alignment,weighted_alignment,total_loss,alignment_scope,active_alignment,target_fields,target_label_object_present,target_ce_status,class_conditional_status,phase_conditional_status,concentration_status,pseudo_label_status,dann_objective,optimizer,optimizer_lr,alignment_weight,source_checkpoint_ordered_fingerprint
81,dann,0.004155263304710388,0.6917901039123535,0.34589505195617676,0.35005033016204834,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
82,dann,0.17923831939697266,0.688225269317627,0.3441126346588135,0.5233509540557861,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
83,dann,0.060326218605041504,0.6901785135269165,0.34508925676345825,0.40541547536849976,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
84,dann,0.04472249746322632,0.6915807723999023,0.34579038619995117,0.3905128836631775,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
85,dann,0.0028236687649041414,0.6896349191665649,0.34481745958328247,0.34764114022254944,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
86,dann,0.0038746173959225416,0.6913089752197266,0.3456544876098633,0.34952911734580994,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
87,dann,0.02920001931488514,0.6862979531288147,0.34314897656440735,0.37234899401664734,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
88,dann,0.005164137575775385,0.6865885257720947,0.34329426288604736,0.3484584093093872,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
89,dann,0.12445592880249023,0.687054455280304,0.343527227640152,0.4679831564426422,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
90,dann,0.00385107914917171,0.6866840720176697,0.34334203600883484,0.3471931219100952,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
91,dann,0.0035839707124978304,0.6885752081871033,0.34428760409355164,0.3478715717792511,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
92,dann,0.003256178228184581,0.692158043384552,0.346079021692276,0.3493351936340332,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
93,dann,0.00319558079354465,0.6917370557785034,0.3458685278892517,0.3490641117095947,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
94,dann,0.002758897840976715,0.6877696514129639,0.34388482570648193,0.34664371609687805,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
95,dann,0.00256970408372581,0.6896186470985413,0.34480932354927063,0.34737902879714966,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
96,dann,0.002757621230557561,0.6918759346008301,0.34593796730041504,0.3486955761909485,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
97,dann,0.1105729341506958,0.6845520734786987,0.34227603673934937,0.45284897089004517,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
98,dann,0.002501643029972911,0.6911404132843018,0.3455702066421509,0.3480718433856964,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
99,dann,0.0028367757331579924,0.6883515119552612,0.3441757559776306,0.3470125198364258,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
100,dann,0.0032985303550958633,0.6899268627166748,0.3449634313583374,0.3482619524002075,unconditional_global,dann,['x'],False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,DISABLED,GRL_binary_BCE,Adam,0.0005,0.5,c0379777c63c7a5b0910e5d2ab8a1c37869692db14fd940e0a86778c9f5a1769
