mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
l1_source_ridge_full_auto_v2,test,C3-nonCO,candidate_ppm,2010,12.770821318446739,4.854915877698769,0.11002676373253242,0.45116886536489975,9.049485180861275
l1_source_ridge_full_auto_v2,test,C4,candidate_ppm,1360,26.018800267151462,9.155583930080441,0.12773196860653532,-2.3334436955003888,17.62644536446581
l1_source_ridge_full_auto_v2,test,C4-CO,candidate_ppm,340,48.35372223212991,19.896689939980156,0.21490543214279956,-8.40523689446638,29.081785083542737
l1_source_ridge_full_auto_v2,test,C4-CO_low_25_100,candidate_ppm,136,9.704352484156615,6.66066877558003,0.04313045548514052,5.047378544128586,16.603853710021802
l1_source_ridge_full_auto_v2,test,C4-CO_mid_125_175,candidate_ppm,102,17.168644769362988,13.477183764142557,0.07630508786383551,2.1940438077502145,31.852067723739918
l1_source_ridge_full_auto_v2,test,C4-CO_high_200_250,candidate_ppm,102,85.86780463561996,43.96422433501792,0.381634687269422,-36.94133818147627,208.25131933589418
l1_source_ridge_full_auto_v2,test,C4-nonCO,candidate_ppm,1020,11.102993825476537,5.575215260113868,0.07974433825653969,-0.3095126291783916,13.197845332456337
l1_source_ridge_full_auto_v2,test,C5,candidate_ppm,1360,31.14425454718287,10.55125059006884,0.2266084368271535,0.4548692203888986,20.9097388594479
l1_source_ridge_full_auto_v2,test,C5-CO,candidate_ppm,340,25.83167989164196,16.683445181490193,0.11480746618507538,-3.859308380807789,37.5
l1_source_ridge_full_auto_v2,test,C5-CO_low_25_100,candidate_ppm,136,21.797859422331715,14.755389116933362,0.09687937521036318,-3.225826777415306,36.958857595996605
l1_source_ridge_full_auto_v2,test,C5-CO_mid_125_175,candidate_ppm,102,26.803834934400324,18.246271600227796,0.11912815526400145,0.8272617063809333,42.11919102060541
l1_source_ridge_full_auto_v2,test,C5-CO_high_200_250,candidate_ppm,102,29.53434981558431,17.6913601821617,0.13126377695815247,-9.390520605853151,30.728324854978975
l1_source_ridge_full_auto_v2,test,C5-nonCO,candidate_ppm,1020,32.72401095614973,8.507185726261724,0.2531302565038712,1.8929284207877934,9.775517417868912
l1_source_ridge_full_auto_v2,test,nonCO_ALL,candidate_ppm,4050,19.536852200504057,5.95615553587102,0.15410082023544244,0.622699636253096,10.103786858522929
l1_source_per_gas_mlp_full_auto_v2,test,ALL,candidate_ppm,5400,22.755320374837563,7.252063483498803,0.14858283547878554,-0.3253476049986874,13.229643383111828
l1_source_per_gas_mlp_full_auto_v2,test,C3,candidate_ppm,2680,13.162631362714292,4.9302821325417225,0.09791511833734606,0.033848650360279293,10.137850602445289
l1_source_per_gas_mlp_full_auto_v2,test,C3-CO,candidate_ppm,670,15.73448753236551,7.984234918978902,0.06993105569940226,-1.2459844924427865,15.276553353323452
l1_source_per_gas_mlp_full_auto_v2,test,C3-CO_low_25_100,candidate_ppm,268,7.892786384738208,4.987141643198979,0.035079050598836474,-0.09724676264966957,12.586412534849815
l1_source_per_gas_mlp_full_auto_v2,test,C3-CO_mid_125_175,candidate_ppm,201,17.837392525645004,9.47000276078813,0.0792773001139778,2.6687077772526244,14.650448138932035
l1_source_per_gas_mlp_full_auto_v2,test,C3-CO_high_200_250,candidate_ppm,201,20.591575583713947,10.494591444876235,0.09151811370539531,-6.6923270685290195,19.463271218674095
l1_source_per_gas_mlp_full_auto_v2,test,C3-nonCO,candidate_ppm,2010,12.185310277224154,3.9122978703959954,0.10560796852010906,0.46045969796130126,7.495890513217251
l1_source_per_gas_mlp_full_auto_v2,test,C4,candidate_ppm,1360,27.692877618295437,8.16993480358005,0.12851136718942083,-2.9311947000355087,14.353570402974029
l1_source_per_gas_mlp_full_auto_v2,test,C4-CO,candidate_ppm,340,53.70721427809837,20.51763186381886,0.23869873012488166,-11.280422497700133,29.50487763962641
l1_source_per_gas_mlp_full_auto_v2,test,C4-CO_low_25_100,candidate_ppm,136,7.075083755287889,4.978652262149346,0.031444816690168395,0.998855395582698,12.600474088986616
l1_source_per_gas_mlp_full_auto_v2,test,C4-CO_mid_125_175,candidate_ppm,102,16.174231050632887,12.476978241951034,0.07188547133614616,0.2914643482646592,31.72285272686571
l1_source_per_gas_mlp_full_auto_v2,test,C4-CO_high_200_250,candidate_ppm,102,96.3666681038636,49.27692495457937,0.4282963026838383,-39.22467986804204,237.5
l1_source_per_gas_mlp_full_auto_v2,test,C4-nonCO,candidate_ppm,1020,7.812746371880182,4.054035783500447,0.05502606117209529,-0.14811876748063368,9.957387083358823
l1_source_per_gas_mlp_full_auto_v2,test,C5,candidate_ppm,1360,30.784401991459518,10.909467178538861,0.22858299543216076,1.5726715750660527,19.304770592174833
l1_source_per_gas_mlp_full_auto_v2,test,C5-CO,candidate_ppm,340,24.869857973881388,14.895781916121022,0.1105327021061395,-0.3802740386830181,30.810944695762924
l1_source_per_gas_mlp_full_auto_v2,test,C5-CO_low_25_100,candidate_ppm,136,22.120637108538357,13.193477043415973,0.09831394270461494,-0.757608210638975,27.316277574088218
l1_source_per_gas_mlp_full_auto_v2,test,C5-CO_mid_125_175,candidate_ppm,102,25.42238685854963,17.379893883111798,0.11298838603799835,5.0334875413593245,34.89349056332068
l1_source_per_gas_mlp_full_auto_v2,test,C5-CO_high_200_250,candidate_ppm,102,27.621940260732757,14.681409779403637,0.12276417893659004,-5.29092338945075,28.63455420217961
l1_source_per_gas_mlp_full_auto_v2,test,C5-nonCO,candidate_ppm,1020,32.517727412628716,9.580695599344807,0.2561140793787489,2.2236534463157427,12.5
l1_source_per_gas_mlp_full_auto_v2,test,nonCO_ALL,candidate_ppm,4050,18.85132752284119,5.375591291357558,0.15105583245895116,0.7512516951392659,9.07922118096771
l1_source_shared_mlp_full_auto_v2,test,ALL,candidate_ppm,5400,22.631705247669355,6.978174228436613,0.14732107881608797,-0.4632101816129627,12.5
l1_source_shared_mlp_full_auto_v2,test,C3,candidate_ppm,2680,12.718446164943577,4.77771399595273,0.09624627379519929,-0.08217348915109059,9.929066110244902
l1_source_shared_mlp_full_auto_v2,test,C3-CO,candidate_ppm,670,14.265474297910679,7.164897421912921,0.06340210799071413,-0.828187676321464,14.389510938608797
