replicate,sampled_raw_file_count,sampled_window_count,cost_minus_argmax_rmse
1671,80,1365,0.04286212127486522
1672,80,1348,0.7638596008112408
1673,80,1357,0.4530935674431049
1674,80,1367,0.4532380107612646
1675,80,1357,0.9939245895989401
1676,80,1381,-1.7770923757175723
1677,80,1353,0.6590094124993797
1678,80,1354,0.14197979603159538
1679,80,1379,1.4994647660839568
1680,80,1362,1.8424518856848735
1681,80,1362,1.0094937894058873
1682,80,1354,0.9825851839736401
1683,80,1357,-0.2603132993428119
1684,80,1359,3.8388334534962603
1685,80,1341,-0.4534124553925629
1686,80,1372,1.569539034515877
1687,80,1360,2.6431901353237066
1688,80,1367,-0.15849922395116778
1689,80,1363,-1.296303543525525
1690,80,1378,-0.6291524412907705
1691,80,1352,0.6674857353302137
1692,80,1354,0.2273544942976784
1693,80,1382,0.41238975832668956
1694,80,1355,0.4943134196235981
1695,80,1362,1.1276497891572177
1696,80,1364,-0.43018568321189576
1697,80,1375,-0.8106091723292366
1698,80,1358,-1.4752403580830595
1699,80,1357,0.21272421560898636
1700,80,1367,-2.2039283987817733
1701,80,1357,-0.6601749177174057
1702,80,1372,-1.7493915376113023
1703,80,1358,0.43995358357181047
1704,80,1356,-1.0890330244563238
1705,80,1366,2.0130888842536656
1706,80,1360,-0.26448188453754895
1707,80,1349,-0.852729693212595
1708,80,1360,-4.04241502976889
1709,80,1365,-1.5478751003797129
1710,80,1384,-1.6021910937489743
1711,80,1349,2.6626257926009096
1712,80,1372,1.8242999580019976
1713,80,1367,1.1107970561255485
1714,80,1374,0.9135468884366098
1715,80,1379,0.224078198386227
1716,80,1359,0.43614099267081485
1717,80,1337,2.937455100482829
1718,80,1365,-0.11330253918323763
1719,80,1345,-0.557253975404393
1720,80,1339,0.4338849653226262
1721,80,1359,1.3297407768718905
1722,80,1357,0.4473558953054102
1723,80,1371,-1.923893315488293
1724,80,1347,-0.07903575656705186
1725,80,1347,-2.0825939566801175
1726,80,1356,0.8022928317778906
1727,80,1350,0.1891390898815004
1728,80,1381,3.398206663931443
1729,80,1359,1.1254648373316094
1730,80,1364,0.8915164986809074
1731,80,1359,-0.9290018461531204
1732,80,1355,0.4879632963468552
1733,80,1371,1.6334185525349127
1734,80,1348,-0.7187931456246872
1735,80,1360,-0.23265227439172165
1736,80,1357,-1.157325149467347
1737,80,1351,2.7298383622379703
1738,80,1363,1.0183991560902044
1739,80,1365,1.6472816454317503
1740,80,1368,0.7720056469992045
1741,80,1366,-0.8036370522592833
1742,80,1344,3.200280178647837
1743,80,1333,-1.2288314794143673
1744,80,1362,2.491646498479952
1745,80,1377,-2.9432281352681215
1746,80,1353,0.5304315622146945
1747,80,1365,2.8786607333599896
1748,80,1360,-0.48135329443522323
1749,80,1349,1.5997544169759834
1750,80,1360,2.1001857614278663
1751,80,1343,0.5114934197846424
1752,80,1365,1.0518953257399488
1753,80,1364,0.09016053026329018
1754,80,1336,2.3962917802482515
1755,80,1360,-1.1422576801370248
1756,80,1374,2.035898275677763
1757,80,1359,2.567404166418381
1758,80,1374,-0.533264359892275
1759,80,1344,-1.2976812019736776
1760,80,1336,1.0342543805912285
1761,80,1351,-0.46170796792397795
1762,80,1353,0.3557708198748806
1763,80,1340,-0.21517410119978564
1764,80,1358,3.6387728076935417
1765,80,1365,0.6325344361208387
1766,80,1337,4.018186216158522
1767,80,1360,0.10684167055854843
1768,80,1363,4.148861672877022
1769,80,1354,-0.34905050780029256
1770,80,1346,-0.0648487584028885
1771,80,1357,-3.790682844970945
1772,80,1365,0.965132691130858
1773,80,1384,3.5331567211260406
1774,80,1343,-0.35910542331816586
1775,80,1347,0.20754293071537333
1776,80,1325,3.4835554490815888
1777,80,1359,0.34990861853643906
1778,80,1368,-2.353317370436951
1779,80,1371,1.1251423137277996
1780,80,1371,0.7341657888914028
1781,80,1360,-0.0153361013935438
1782,80,1382,2.234033627321736
1783,80,1349,0.29635610970062487
1784,80,1356,0.45799878743920885
1785,80,1377,2.678117808243428
1786,80,1371,-2.570496646258988
1787,80,1351,0.9752285868898412
1788,80,1332,0.09445110506530341
1789,80,1335,-2.326183144292429
1790,80,1378,-2.197942505264564
1791,80,1372,-0.8222015316103644
1792,80,1364,-1.4377015320460593
1793,80,1369,1.8499026373540701
1794,80,1379,2.0375129708233146
1795,80,1380,-1.875880472261148
1796,80,1347,2.1735383654107174
1797,80,1357,-0.35246835786617936
1798,80,1366,1.2802012772449451
1799,80,1368,-2.405331805441282
1800,80,1350,-0.6838546928780751
1801,80,1376,2.196765154033514
1802,80,1368,-0.9763637427227252
1803,80,1369,0.25996158698423244
1804,80,1357,0.19253467176008954
1805,80,1349,2.2516138681136866
1806,80,1364,-1.7473892575377583
1807,80,1357,-1.4268421216993907
1808,80,1353,2.0803115756549317
1809,80,1361,-0.7594148176848243
1810,80,1394,-0.6153331910880198
1811,80,1378,0.9371591080015449
1812,80,1365,2.1597456669897355
1813,80,1356,-0.46445642948455657
1814,80,1375,1.6211561392133618
1815,80,1355,-1.0497450458015258
1816,80,1348,-3.245222510674971
1817,80,1344,2.72052268946927
1818,80,1379,-0.09423467186666912
1819,80,1347,-1.3960823938860685
1820,80,1344,-0.7587578599241525
1821,80,1357,-0.35660312702845687
1822,80,1360,3.5929521359692345
1823,80,1340,-0.5953283173286756
1824,80,1379,1.6224372686092394
1825,80,1366,-2.010164621607043
1826,80,1371,-2.23563778667663
1827,80,1351,0.29202303351724623
1828,80,1385,2.364752323460042
1829,80,1357,0.7742144196100931
1830,80,1359,-0.7380822709690804
1831,80,1364,0.07517798863266023
1832,80,1345,0.7168693948216784
1833,80,1350,-1.0210223527122118
1834,80,1377,-0.6162571134412858
1835,80,1340,-0.06283047935478336
1836,80,1362,2.1318989562696053
1837,80,1355,3.31149863589172
1838,80,1366,1.053894222442402
1839,80,1362,-1.1400590383782863
1840,80,1372,-0.7794244580551535
1841,80,1357,-0.7432001734829896
1842,80,1388,1.5255149807901986
1843,80,1347,1.2709379171045612
1844,80,1369,4.118712899962237
1845,80,1384,-0.3465251917328729
1846,80,1350,3.6538454190794027
1847,80,1335,-0.08392418307870031
1848,80,1361,0.301810513055603
1849,80,1345,1.1364121168847774
1850,80,1342,0.5616275966704585
1851,80,1369,-2.3329724130105802
1852,80,1360,0.33176324747119423
1853,80,1385,1.6512814686122752
1854,80,1345,4.426908853277485
1855,80,1364,2.467767620675854
1856,80,1363,-0.9241517126707066
1857,80,1348,1.390819777225726
1858,80,1350,-3.0317381899752256
1859,80,1381,0.5063530723857426
1860,80,1355,1.272092454007442
1861,80,1369,4.821362755123122
1862,80,1350,0.00309616049107575
1863,80,1353,0.37057597284259813
1864,80,1380,0.8056078260492932
1865,80,1362,0.8874205835765032
1866,80,1368,-0.9879149616776637
1867,80,1366,-1.640445869764978
1868,80,1356,3.750361734475458
1869,80,1343,-0.4155804628867372
1870,80,1354,1.9296815480463678
1871,80,1360,0.08561003953403912
1872,80,1369,-0.12686797766820845
1873,80,1375,0.7823202500819839
1874,80,1353,-1.3264521683244652
1875,80,1353,1.6740775395330694
1876,80,1364,1.2885674583428717
1877,80,1360,1.2958749568419776
1878,80,1367,1.6184637051755324
1879,80,1359,-1.5318576153292582
1880,80,1367,0.913671480353873
1881,80,1367,-0.3739139034255743
1882,80,1380,-0.9090806046058866
1883,80,1353,1.4109752862527358
1884,80,1342,-1.1431419585302791
1885,80,1369,4.653793081243219
1886,80,1345,2.683183419277576
1887,80,1372,0.2401020286800417
1888,80,1362,0.6098691452308174
1889,80,1362,-1.0358624773886511
1890,80,1336,0.5175276172780521
1891,80,1360,-1.307346059380027
1892,80,1361,0.8043888902988598
1893,80,1351,0.39214504415480533
1894,80,1365,-3.077937328316491
1895,80,1358,1.1509610377022739
1896,80,1335,2.233528922098845
1897,80,1390,-3.8353828235702245
1898,80,1364,-1.0631656271522445
1899,80,1370,-2.4878634709479392
1900,80,1367,3.299684085778839
1901,80,1359,0.6686994959006896
1902,80,1347,1.0329919319050163
1903,80,1344,2.6916458919015227
1904,80,1336,-0.039019895032421203
1905,80,1378,1.3556036159176337
1906,80,1361,0.942246809671687
1907,80,1369,1.5125576759317383
1908,80,1361,-1.0458594732168223
1909,80,1361,-0.3103401093898128
1910,80,1384,0.4345971211837245
1911,80,1351,0.3715092372461015
1912,80,1372,-0.1382638949743047
1913,80,1363,0.3390611400410819
1914,80,1356,2.204751950655332
1915,80,1357,-2.5338297454094594
1916,80,1359,-2.256392836163826
1917,80,1344,-0.44185939877002056
1918,80,1345,0.27374420958873813
1919,80,1363,-0.7626020764217891
1920,80,1360,0.38279539955901853
1921,80,1353,0.2993438210702948
1922,80,1362,-1.3305575609406262
1923,80,1348,4.004579902035946
1924,80,1343,3.16915790867856
1925,80,1347,-0.41632302010046374
1926,80,1380,2.460873058956871
1927,80,1349,2.015831757345751
1928,80,1359,0.17127037734189443
1929,80,1368,0.796819618241468
1930,80,1363,-2.582815563262141
1931,80,1372,2.7276497207569363
1932,80,1347,-1.1943663981254637
1933,80,1337,2.3923824561108376
1934,80,1353,0.11201079855350216
1935,80,1372,-0.24300582983499197
1936,80,1354,0.0471659721305322
1937,80,1369,0.5148072686839882
1938,80,1344,-3.1604466688778423
1939,80,1344,2.011777212850429
1940,80,1363,0.9007987749419648
1941,80,1367,0.27371478425488505
1942,80,1365,-1.136717957079199
1943,80,1347,0.9030625003224024
1944,80,1378,0.2732042332805378
1945,80,1351,-0.28525831939955637
1946,80,1364,0.9996262654342196
1947,80,1331,-0.12348724762460606
1948,80,1370,-1.5088572439573724
1949,80,1353,2.4549954456483682
1950,80,1365,-0.486861900220525
1951,80,1336,0.6649331512900716
1952,80,1371,2.734231144690437
1953,80,1364,-1.37874599434382
1954,80,1361,0.7003799327821234
1955,80,1368,5.057924297876607
1956,80,1378,1.2144705873712383
1957,80,1354,2.716550298935392
1958,80,1349,-2.456818485584492
1959,80,1337,-3.2881042287341664
1960,80,1364,1.6345763319614228
1961,80,1354,-0.21912081625910673
1962,80,1377,-1.8381244068567142
1963,80,1361,0.3156434083955375
1964,80,1351,0.4834961148207526
1965,80,1375,0.8528631415793626
1966,80,1366,2.010391682567345
1967,80,1369,0.6435587896712889
1968,80,1368,1.9218210451324147
1969,80,1347,1.1111389543557202
1970,80,1347,0.41557228714764705
1971,80,1346,0.4942528024061055
1972,80,1371,2.3854504539776187
1973,80,1351,-0.16758670796665243
1974,80,1328,0.7834225675878379
1975,80,1356,-0.4628435877670718
1976,80,1358,2.3925396086782484
1977,80,1356,-2.7040238423936245
1978,80,1363,-1.7270780835921222
1979,80,1380,-0.6844255535418533
1980,80,1377,-0.943591428981513
1981,80,1365,0.4843563942756717
1982,80,1359,-0.7510644620656812
1983,80,1367,-0.33972978551105015
1984,80,1359,1.741415689834671
1985,80,1371,-0.9974267329780204
1986,80,1366,0.033383165842824525
1987,80,1353,0.6383469761923131
1988,80,1345,-0.9109376352103169
1989,80,1357,-0.9098331189808668
1990,80,1349,1.1533632834031557
1991,80,1364,1.750537816692912
1992,80,1351,-1.1517818542470195
1993,80,1348,-1.5086561816738069
1994,80,1372,3.678453331925919
1995,80,1346,2.967430950378265
1996,80,1356,-2.648763442978403
1997,80,1341,1.1472236993181575
1998,80,1355,-0.08267488364472086
1999,80,1371,-0.28803255999586597
